Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
List the long name of teams with above-average build-up play passing in 2012.,challenging,"SELECT DISTINCT t4.team_long_name FROM Team_Attributes AS t3 INNER JOIN Team AS t4 ON t3.team_api_id = t4.team_api_id WHERE SUBSTR(t3.`date`, 1, 4) = '2012' AND t3.buildUpPlayPassing > ( SELECT CAST(SUM(t2.buildUpPlayPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE STRFTIME('%Y',t2.`date`) = '2012')","SELECT team_long_name FROM team WHERE team_api_id IN (   SELECT team_api_id   FROM team_attributes   WHERE buildUpPlayPassing > (     SELECT AVG(buildUpPlayPassing)     FROM team_attributes     WHERE buildUpPlayPassing IS NOT NULL   )   AND strftime('%Y', date) = '2012' ) ","SELECT team_long_name FROM team_attributes AS T1 INNER JOIN team AS T2 ON T1.team_api_id = T2.team_api_id WHERE strftime('%Y', T1.date) = '2012' AND T1.buildUpPlayPassing > (SELECT AVG(buildUpPlayPassing) FROM team_attributes WHERE buildUpPlayPassing IS NOT NULL)",0,0
"Calculate the percentage of players who prefer left foot, who were born between 1987 and 1992.",challenging,"SELECT CAST(COUNT(CASE WHEN t2.preferred_foot = 'left' THEN t1.id ELSE NULL END) AS REAL) * 100 / COUNT(t1.id) percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE SUBSTR(t1.birthday, 1, 4) BETWEEN '1987' AND '1992'",NULL,"SELECT DIVIDE(MULTIPLY((SUM(preferred_foot = 'left'), 100)), COUNT(player_fifa_api_id)) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_fifa_api_id = T2.player_fifa_api_id WHERE YEAR(T2.birthday) BETWEEN '1987' AND '1992'",0,0
"For the teams with normal build-up play dribbling class in 2014, List the names of the teams with less than average chance creation passing, in descending order of chance creation passing.",challenging,"SELECT t3.team_long_name FROM Team AS t3 INNER JOIN Team_Attributes AS t4 ON t3.team_api_id = t4.team_api_id WHERE t4.buildUpPlayDribblingClass = 'Normal' AND t4.chanceCreationPassing < ( SELECT CAST(SUM(t2.chanceCreationPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlayDribblingClass = 'Normal' AND SUBSTR(t2.`date`, 1, 4) = '2014') ORDER BY t4.chanceCreationPassing DESC",SELECT team_long_name FROM team WHERE team_api_id IN (   SELECT team_api_id   FROM team_attributes   WHERE buildUpPlayDribblingClass = 'Normal'     AND date >= '2014-01-01 00:00:00'     AND date <= '2014-01-31 00:00:00' ) AND team_api_id IN (   SELECT team_api_id   FROM team_attributes   WHERE chanceCreationPassing < (     SELECT AVG(chanceCreationPassing)     FROM team_attributes   ) ) ORDER BY chanceCreationPassing DESC,"SELECT team_long_name, chanceCreationPassing FROM team_attributes INNER JOIN team ON team_attributes.team_api_id = team.team_api_id WHERE buildUpPlayDribblingClass = 'Normal' AND date >= '2014-01-01 00:00:00' AND date <= '2014-01-31 00:00:00' AND chanceCreationPassing < (SELECT AVG(chanceCreationPassing) FROM team_attributes) ORDER BY chanceCreationPassing DESC",0,0
List the name of leagues in which the average goals by the home team is higher than the away team in the 2009/2010 season.,challenging,SELECT t1.name FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t2.season = '2009/2010' GROUP BY t1.name HAVING (CAST(SUM(t2.home_team_goal) AS REAL) / COUNT(DISTINCT t2.id)) - (CAST(SUM(t2.away_team_goal) AS REAL) / COUNT(DISTINCT t2.id)) > 0,SELECT DISTINCT League.name FROM League JOIN Match ON League.id = Match.league_id WHERE Match.season = '2009/2010' GROUP BY League.name HAVING AVG(Match.home_team_goal) > AVG(Match.away_team_goal),SELECT League.name FROM League INNER JOIN Match ON League.id = Match.league_id WHERE Match.season = '2009/2010' AND AVG(Match.home_team_goal) > AVG(Match.away_team_goal),1,0
Who has the highest average finishing rate between the highest and shortest football player?,challenging,"SELECT A FROM ( SELECT AVG(finishing) result, 'Max' A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = ( SELECT MAX(height) FROM Player ) UNION SELECT AVG(finishing) result, 'Min' A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = ( SELECT MIN(height) FROM Player ) ) ORDER BY result DESC LIMIT 1","SELECT player_name FROM player WHERE player_api_id = (   SELECT player_api_id   FROM (     SELECT player_api_id, AVG(finishing) AS avg_finishing     FROM player_attributes     GROUP BY player_api_id   ) AS subquery   WHERE avg_finishing = (     SELECT MAX(avg_finishing)     FROM (       SELECT AVG(finishing) AS avg_finishing       FROM player_attributes       GROUP BY player_api_id     ) AS subquery2   ) ) OR player_api_id = (   SELECT player_api_id   FROM (     SELECT player_api_id, AVG(finishing) AS avg_finishing     FROM player_attributes     GROUP BY player_api_id   ) AS subquery   WHERE avg_finishing = (     SELECT MIN(avg_finishing)     FROM (       SELECT AVG(finishing) AS avg_finishing       FROM player_attributes       GROUP BY player_api_id     ) AS subquery2   ) )",SELECT player_name FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.finishing = (SELECT MAX(AVG(finishing)) FROM player_attributes) AND T2.height = (SELECT MAX(height) FROM player) OR T2.height = (SELECT MIN(height) FROM player),0,0
"List the football team that has a build up play speed of 31, build up plan dribbling of 53, and build up play passing of 32. Only indicate the short name of the team.",challenging,SELECT DISTINCT t1.team_short_name FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlaySpeed = 31 AND t2.buildUpPlayDribbling = 53 AND t2.buildUpPlayPassing = 32,SELECT team_short_name FROM team_attributes JOIN team ON team_attributes.team_api_id = team.team_api_id WHERE buildUpPlaySpeed = 31 AND buildUpPlayDribbling = 53 AND buildUpPlayPassing = 32,SELECT team_short_name FROM team_attributes AS T1 INNER JOIN team AS T2 ON T1.team_api_id = T2.team_api_id WHERE T1.buildupplayspeed = 31 AND T1.buildupplaydribbling = 53 AND T1.buildupplaypassing = 32,1,1
"What is the difference of the average ball control score between Abdou Diallo and Aaron Appindangoye
?",challenging,SELECT CAST(SUM(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.id ELSE NULL END) - CAST(SUM(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.id ELSE NULL END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,SELECT AVG(ball_control WHERE player_name = 'Abdou Diallo') - AVG(ball_control WHERE player_name = 'Aaron Appindangoye') AS ball_control_difference,SELECT (SELECT AVG(ball_control) FROM player_attributes WHERE player_name = 'Abdou Diallo') - (SELECT AVG(ball_control) FROM player_attributes WHERE player_name = 'Aaron Appindangoye'),0,0
"Among the players born before the year 1986, how many of them would remain in his position and defense while the team attacked?",challenging,"SELECT COUNT(DISTINCT t1.player_name) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.birthday) < '1986' AND t2.defensive_work_rate = 'high'","SELECT COUNT(DISTINCT player_api_id) FROM player_attributes WHERE player_api_id IN (   SELECT player_api_id   FROM player   WHERE strftime('%Y', birthday) < '1986' ) AND defensive_work_rate = 'high'","SELECT COUNT(DISTINCT T1.player_api_id) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE strftime('%Y', T2.birthday)<'1986' AND T1.defensive_work_rate = 'high'",1,1
How much higher in percentage is Ariel Borysiuk's overall rating than that of Paulin Puel?,challenging,SELECT (SUM(CASE WHEN t1.player_name = 'Ariel Borysiuk' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,NULL,SELECT (T1.overall_rating - T2.overall_rating) / T2.overall_rating * 100 FROM player_attributes AS T1 INNER JOIN player_attributes AS T2 ON T1.player_name = 'Ariel Borysiuk' AND T2.player_name = 'Paulin Puel',0,0
What was the average overall rating for Marko Arnautovic from 2007/2/22 to 2016/4/21?,challenging,"SELECT CAST(SUM(t2.overall_rating) AS REAL) / COUNT(t2.id) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE t1.player_name = 'Marko Arnautovic' AND SUBSTR(t2.`date`, 1, 10) BETWEEN '2007-02-22' AND '2016-04-21'",SELECT AVG(overall_rating) FROM player_attributes WHERE player_name = 'Marko Arnautovic' AND date BETWEEN '2007-02-22' AND '2016-04-21',"SELECT AVG(T1.overall_rating) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.player_name = 'Marko Arnautovic' AND strftime('%Y-%m-%d', T1.date) BETWEEN '2007-02-22' AND '2016-04-21'",0,1
What percentage is Landon Donovan's overall rating higher than Jordan Bowery on 2013/7/12?,challenging,"SELECT (SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Jordan Bowery' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) LvsJ_percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE SUBSTR(t2.`date`, 1, 10) = '2013-07-12'",SELECT (   (     SELECT overall_rating     FROM player_attributes     WHERE player_name = 'Landon Donovan'       AND date = '2013-07-12'   ) - (     SELECT overall_rating     FROM player_attributes     WHERE player_name = 'Jordan Bowery'       AND date = '2013-07-12'   ) ) / (   SELECT overall_rating   FROM player_attributes   WHERE player_name = 'Landon Donovan'     AND date = '2013-07-12' ) * 100 AS percentage,SELECT (T1.overall_rating - T2.overall_rating) / T1.overall_rating * 100 FROM player_attributes AS T1 INNER JOIN player_attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.date = '2013-07-12' AND T2.date = '2013-07-12' AND T1.player_name = 'Landon Donovan' AND T2.player_name = 'Jordan Bowery',0,0
"What was the final score for the match on September 24, 2008, in the Belgian Jupiler League between the home team and the away team?",challenging,"SELECT t2.home_team_goal, t2.away_team_goal FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Belgium Jupiler League' AND t2.`date` LIKE '2008-09-24%'","SELECT home_team_goal, away_team_goal FROM match WHERE date = '2008-09-24' AND league_id = (SELECT id FROM league WHERE name = 'Belgium Jupiler League') AND home_team_api_id = (SELECT team_api_id FROM team WHERE team_long_name = 'home team') AND away_team_api_id = (SELECT team_api_id FROM team WHERE team_long_name = 'away team')","SELECT home_team_goal, away_team_goal FROM match WHERE date LIKE '2008-09-24%' AND league_id = (SELECT id FROM league WHERE name = 'Belgium Jupiler League') AND home_team_api_id = (SELECT team_api_id FROM team WHERE team_long_name = 'Home Team') AND away_team_api_id = (SELECT team_api_id FROM team WHERE team_long_name = 'Away Team')",0,0
"For in-patient age 50 and above, what is their average anti-cardiolipin antibody (IgG) concentration?",challenging,"SELECT AVG(T2.`aCL IgG`) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50 AND T1.Admission = '+'","SELECT AVG(aCL IgG) FROM examination JOIN patient ON examination.id = patient.id WHERE Admission = '+' AND SUBTRACT(year(current_timestamp), year(Birthday)) >= '50'","SELECT AVG(T1.aCL IgG) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T2.Admission = '+' AND SUBTRACT(year(current_timestamp), year(T2.Birthday)) >= '50'",0,0
"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",challenging,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1","SELECT date, (SUBTRACT(year(`First Date`)), year(Birthday)) AS age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE diagnosis = 'SJS' ORDER BY age DESC LIMIT 1","SELECT T1.Date, (SUBTRACT(year(T1.Date), year(T2.Birthday))) AS Age FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T2.diagnosis = 'SJS' AND T2.birthday = (SELECT MAX(birthday) FROM patient WHERE diagnosis = 'SJS')",0,0
What is the ratio of male to female patients among all those with abnormal uric acid counts?,challenging,SELECT CAST(SUM(CASE WHEN T2.UA <= 8.0 AND T1.SEX = 'M' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.UA <= 6.5 AND T1.SEX = 'F' THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,NULL,"SELECT DIVIDE(SUM(UA <= '8.0' and SEX = 'M'), SUM(UA <= '6.5 and SEX = 'F')) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.UA <= '8.0' AND T1.SEX = 'M' OR T2.UA <= '6.5' AND T1.SEX = 'F'",0,0
How many underage patients were examined during the course of the three-year period from 1990 to 1993?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1990' AND '1993' AND STRFTIME('%Y', T2.`Examination Date`) - STRFTIME('%Y', T1.Birthday) < 18",SELECT COUNT(*) FROM Examination WHERE year(Birthday) < 18 AND year(`Examination Date`) between '1990' and '1993',SELECT COUNT(T1.id) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE year(T2.Birthday) < 18 AND year(T1.`Examination Date`) BETWEEN '1990' AND '1993',0,0
"What is the most common illness that doctors identified among the patients whose lab work was done between 1/1/1985, and 12/31/1995?",challenging,SELECT T2.Diagnosis FROM Examination AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.`Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T2.Diagnosis ORDER BY COUNT(T2.Diagnosis) DESC LIMIT 1,"SELECT Diagnosis, COUNT(*) AS Count FROM Examination WHERE `Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY Diagnosis ORDER BY Count DESC LIMIT 1","SELECT Diagnosis, COUNT(Diagnosis) AS Count FROM examination WHERE `Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY Diagnosis ORDER BY Count DESC LIMIT 1",0,0
"For the patient who was diagnosed SLE on 1997/1/27, what was his/her original diagnose when he/she came to the hospital for the first time?",challenging,SELECT T1.Diagnosis FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.ID = ( SELECT ID FROM Examination WHERE `Examination Date` = '1997-01-27' AND Diagnosis = 'SLE' ) AND T2.`Examination Date` = T1.`First Date`,SELECT patient.diagnosis FROM patient WHERE patient.id = (   SELECT examination.id   FROM examination   WHERE examination.`diagnosis` = 'SLE'   AND examination.`examination date` = '1997-01-27' ) AND patient.`first date` = (   SELECT MIN(patient.`first date`)   FROM patient   WHERE patient.id = (     SELECT examination.id     FROM examination     WHERE examination.`diagnosis` = 'SLE'     AND examination.`examination date` = '1997-01-27'   ) ),SELECT T2.Diagnosis FROM examination AS T1 INNER JOIN patient AS T2 ON T1.ID = T2.ID WHERE T1.Diagnosis = 'SLE' AND T1.`Examination Date` = '1997-01-27',1,1
"For the patient who was born on 1959/2/18, what is the decrease rate for his/her total cholesterol from November to December in 1981?",challenging,SELECT CAST((SUM(CASE WHEN T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END)) AS REAL) / SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-02-18',"SELECT calculation FROM (   SELECT     SUM(Birthday = '1959-02-18' AND Date LIKE '1981-11-%' THEN `T-CHO`) AS NovemberTotalCholesterol,     SUM(Birthday = '1959-02-18' AND Date LIKE '1981-12-%' THEN `T-CHO`) AS DecemberTotalCholesterol,     NovemberTotalCholesterol - DecemberTotalCholesterol AS calculation   FROM laboratory ) WHERE calculation IS NOT NULL",SELECT (SUM(T1.`T-CHO`)-SUM(T2.`T-CHO`)) / SUM(T1.`T-CHO`) FROM laboratory AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.id = (SELECT id FROM patient WHERE Birthday = '1959-02-18') AND T1.Date LIKE '1981-11-%' AND T2.Date LIKE '1981-12-%',0,0
"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",challenging,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),"SELECT COUNT(*) FROM examination WHERE thrombosis = 2 AND ana_pattern = 'S' AND acl_igm > (SELECT AVG(acl_igm) * 1.2 FROM examination)  Question: What is the average age of patients with a diagnosis of ""rheumatoid arthritis"" who have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?  Answer: SELECT AVG(DATE('now') - DATE(birthday)) FROM patient WHERE diagnosis = 'rheumatoid arthritis' AND id IN (   SELECT id   FROM examination   WHERE acl_igm > (SELECT AVG(acl_igm) * 1.2 FROM examination) )  Question: What is the average age of patients with a diagnosis of ""rheumatoid arthritis"" who have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?  Answer: SELECT AVG(DATE('now') - DATE(birthday)) FROM patient WHERE diagnosis = 'rheumatoid arthritis' AND id IN (   SELECT id   FROM examination   WHERE acl_igm > (SELECT AVG(acl_igm) * 1.2 FROM examination) )  Question: What is the average age of patients with a diagnosis of ""rheumatoid arthritis"" who have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?  Answer: SELECT AVG(DATE('now') - DATE(birthday)) FROM patient WHERE diagnosis = 'rheumatoid arthritis' AND id IN (   SELECT id   FROM examination   WHERE acl_igm > (SELECT AVG(acl_igm) * 1.2 FROM examination) )  Question: What is the average age of patients with a diagnosis of ""rheumatoid arthritis"" who have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?  Answer: SELECT AVG(DATE('now') - DATE(birthday)) FROM patient WHERE diagnosis = 'rheumatoid arthritis' AND id IN (   SELECT id   FROM examination   WHERE acl_igm > (SELECT AVG(acl_igm) * 1.2 FROM examination) )  Question: What is the average age of patients with a diagnosis of ""rheumatoid arthritis"" who have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?  Answer: SELECT AVG(DATE('now') - DATE(birthday)) FROM patient WHERE diagnosis = 'rheumatoid arthritis' AND id IN (   SELECT id   FROM examination   WHERE acl_igm > (SELECT AVG(acl_igm) * 1.2 FROM examination) )  ",SELECT COUNT(T1.id) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.thrombosis = 2 AND T1.ana = 'S' AND T3.`aCL IgM` > (SELECT AVG(T4.`aCL IgM`) FROM examination AS T5 INNER JOIN patient AS T6 ON T5.id = T6.id INNER JOIN laboratory AS T7 ON T5.id = T7.id WHERE T5.thrombosis = 2 AND T5.ana = 'S'),0,0
What percentage of patients with a proteinuria level within the normal range have a uric acid level below the normal range?,challenging,SELECT CAST(SUM(CASE WHEN UA <= 6.5 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Laboratory WHERE `U-PRO` > 0 AND `U-PRO` < 30,NULL,SELECT (COUNT(T1.id) * 100.0 / (SELECT COUNT(*) FROM patient)) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.`U-PRO` > 0 AND T2.`U-PRO` < 30 AND T2.UA <= 6.5,0,0
What percentage of male patients who first presented to the hospital in 1981 were diagnosed with BEHCET?,challenging,"SELECT CAST(SUM(CASE WHEN Diagnosis = 'BEHCET' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Patient WHERE STRFTIME('%Y', `First Date`) = '1981' AND SEX = 'M'",SELECT (COUNT(SEX = 'M' AND YEAR(`FIRST DATE`) = '1981' AND DIAGNOSIS = 'BEHCET') * 100.0 / COUNT(SEX = 'M' AND YEAR(`FIRST DATE`) = '1981')) AS percentage FROM patient,"SELECT DIVIDE(SUM(DIAGNOSIS = 'BEHCET') WHERE YEAR(`FIRST DATE`) = '1981', MULTIPLY(COUNT(YEAR(`FIRST DATE`) = '1981'), 100)) FROM patient WHERE SEX = 'M'",0,0
List all patients who were followed up at the outpatient clinic who underwent a laboratory test in October 1991 and had a total blood bilirubin level within the normal range.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Admission = '-' AND T2.`T-BIL` < 2.0 AND T2.Date LIKE '1991-10-%',SELECT * FROM patient WHERE Admission = '-' AND Date LIKE '1991-10%' AND T-BIL < 2.0,SELECT T1.id FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.admission = '-' AND T3.date LIKE '1991-10%' AND T3.t_bil < 2.0,0,0
"What sex is the patient who in a medical examination was diagnosed with PSS and in a laboratory examination had a blood level of C-reactive protein de 2+, createnine 1 and LDH 123?",challenging,SELECT T1.SEX FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID INNER JOIN Laboratory AS T3 ON T3.ID = T2.ID WHERE T2.Diagnosis = 'PSS' AND T3.CRP = '2+' AND T3.CRE = 1.0 AND T3.LDH = 123,SELECT patient.sex FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE examination.diagnosis = 'PSS' AND laboratory.crp > 2 AND laboratory.cre = 1 AND laboratory.ldh = 123,SELECT T1.sex FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T2.diagnosis = 'PSS' AND T3.CRP > 2 AND T3.CRE = 1 AND T3.LDH = 123,1,1
How many male patients who underwent testing between 1995 and 1997 and were subsequently diagnosed with Behcet disease did not stay in the hospital for treatment?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'Behcet' AND T1.SEX = 'M' AND STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1995' AND '1997' AND T1.Admission = '-'",SELECT COUNT(*) FROM patient WHERE SEX = 'M' AND `Examination Date` BETWEEN '1995' AND '1997' AND Diagnosis = 'Behcet' AND Admission = '-',SELECT COUNT(T1.ID) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.ID = T2.ID WHERE T2.SEX = 'M' AND T1.`Examination Date` BETWEEN '1995' AND '1997' AND T1.Diagnosis = 'Behcet' AND T2.Admission = '-',0,0
Are there more male patients with creatinine not within the normal range than female? True or False?,challenging,SELECT CASE WHEN SUM(CASE WHEN T1.SEX = 'M' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.SEX = 'F' THEN 1 ELSE 0 END) THEN 'True' ELSE 'False' END FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5,SELECT (SUM(SEX = 'M') > SUM(SEX = 'F')) AS result FROM patient WHERE EXISTS (   SELECT 1   FROM laboratory   WHERE patient.id = laboratory.id   AND laboratory.cre >= 1.5 ),SELECT (SUM(SEX = 'M') > SUM(SEX = 'F')) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5,0,0
"For patient born between 1936-1956, how many male patients have creatinine phosphokinase beyond the normal range?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.Birthday) BETWEEN '1936' AND '1956' AND T1.SEX = 'M' AND T2.CPK >= 250",SELECT COUNT(DISTINCT patient.id) FROM patient JOIN examination ON patient.id = examination.id WHERE year(patient.birthday) BETWEEN '1936' AND '1956' AND patient.sex = 'M' AND examination.cpk >= 250,SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE year(T1.Birthday) BETWEEN '1936' AND '1956' AND T1.sex = 'M' AND T2.CPK >= 250,0,0
"Provide ID, sex and age of patient who has blood glucose (GLU) not within normal range but with total cholesterol(T-CHO) within normal range.",challenging,"SELECT DISTINCT T1.ID, T1.SEX , STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GLU >= 180 AND T2.`T-CHO` < 250","SELECT p.id, p.sex, SUBTRACT(year(current_timestamp), year(p.birthday)) AS age FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.glu >= 180 AND l.t_cho < 250","SELECT T1.id, T1.sex, age FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.GLU >= 180 AND T2.`T-CHO` < 250",0,0
"For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.",challenging,"SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50","SELECT patient.id, patient.admission FROM patient WHERE patient.sex = 'F' AND SUBTRACT(year(current_timestamp), year(patient.birthday)) >= 50 AND (patient.rbc <= 3.5 OR patient.rbc >= 6.0)","SELECT T1.Admission FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T1.Sex = 'F' AND SUBTRACT(year(current_timestamp), year(T1.Birthday)) >= 50 AND (T3.RBC <= 3.5 OR T3.RBC >= 6.0)",0,0
