Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
Who has the highest average finishing rate between the highest and shortest football player?,challenging,"SELECT A FROM ( SELECT AVG(finishing) result, 'Max' A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = ( SELECT MAX(height) FROM Player ) UNION SELECT AVG(finishing) result, 'Min' A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = ( SELECT MIN(height) FROM Player ) ) ORDER BY result DESC LIMIT 1","SELECT p.player_name, AVG(pa.finishing) AS avg_finishing FROM player p JOIN player_attributes pa ON p.player_api_id = pa.player_api_id WHERE p.height IN (SELECT MAX(height) FROM player UNION SELECT MIN(height) FROM player) GROUP BY p.player_api_id ORDER BY avg_finishing DESC LIMIT 1","SELECT T1.player_name, T1.height FROM player AS T1 INNER JOIN player_attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height IN ((SELECT MAX(height) FROM player), (SELECT MIN(height) FROM player)) AND T2.finishing = (SELECT MAX(AVG(finishing)) FROM player_attributes)",0,0
"List the football team that has a build up play speed of 31, build up plan dribbling of 53, and build up play passing of 32. Only indicate the short name of the team.",challenging,SELECT DISTINCT t1.team_short_name FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlaySpeed = 31 AND t2.buildUpPlayDribbling = 53 AND t2.buildUpPlayPassing = 32,SELECT team_short_name FROM team_attributes WHERE buildUpPlaySpeed = 31 AND buildUpPlayDribbling = 53 AND buildUpPlayPassing = 32,NULL,0,0
"What is the difference of the average ball control score between Abdou Diallo and Aaron Appindangoye
?",challenging,SELECT CAST(SUM(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.id ELSE NULL END) - CAST(SUM(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.id ELSE NULL END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,SELECT      (AVG(CASE WHEN player_name = 'Abdou Diallo' THEN ball_control ELSE NULL END) -       AVG(CASE WHEN player_name = 'Aaron Appindangoye' THEN ball_control ELSE NULL END)) AS difference_of_average_ball_control FROM      player_attributes,NULL,0,0
"Among the players born before the year 1986, how many of them would remain in his position and defense while the team attacked?",challenging,"SELECT COUNT(DISTINCT t1.player_name) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.birthday) < '1986' AND t2.defensive_work_rate = 'high'","SELECT COUNT(DISTINCT player_fifa_api_id) AS players_count FROM player_attributes WHERE strftime('%Y', birthday) < '1986' AND defensive_work_rate = 'high'",NULL,0,0
How much higher in percentage is Ariel Borysiuk's overall rating than that of Paulin Puel?,challenging,SELECT (SUM(CASE WHEN t1.player_name = 'Ariel Borysiuk' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,"SELECT overall_rating FROM player_attributes WHERE player_name = 'Ariel Borysiuk', SELECT overall_rating FROM player_attributes WHERE player_name = 'Paulin Puel'), SELECT overall_rating FROM player_attributes WHERE player_name = 'Paulin Puel'), 100)",NULL,0,0
What was the average overall rating for Marko Arnautovic from 2007/2/22 to 2016/4/21?,challenging,"SELECT CAST(SUM(t2.overall_rating) AS REAL) / COUNT(t2.id) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE t1.player_name = 'Marko Arnautovic' AND SUBSTR(t2.`date`, 1, 10) BETWEEN '2007-02-22' AND '2016-04-21'",SELECT AVG(overall_rating) AS average_overall_rating FROM player_attributes JOIN player ON player_attributes.player_api_id = player.player_api_id WHERE player.player_name = 'Marko Arnautovic' AND date BETWEEN '2007-02-22' AND '2016-04-21',NULL,0,0
What percentage is Landon Donovan's overall rating higher than Jordan Bowery on 2013/7/12?,challenging,"SELECT (SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Jordan Bowery' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) LvsJ_percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE SUBSTR(t2.`date`, 1, 10) = '2013-07-12'",SELECT ((Landon_Donovan.overall_rating - Jordan_Bowery.overall_rating) / Landon_Donovan.overall_rating) * 100 AS percentage FROM player_attributes AS Landon_Donovan JOIN player_attributes AS Jordan_Bowery ON Landon_Donovan.player_api_id = Jordan_Bowery.player_api_id WHERE Landon_Donovan.player_name = 'Landon Donovan' AND Jordan_Bowery.player_name = 'Jordan Bowery' AND Landon_Donovan.date = '2013/7/12' AND Jordan_Bowery.date = '2013/7/12',NULL,0,0
"What was the final score for the match on September 24, 2008, in the Belgian Jupiler League between the home team and the away team?",challenging,"SELECT t2.home_team_goal, t2.away_team_goal FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Belgium Jupiler League' AND t2.`date` LIKE '2008-09-24%'","SELECT home_team_goal, away_team_goal FROM match WHERE date = '2008-09-24' AND league_id IN (SELECT id FROM league WHERE name = 'Belgium Jupiler League')",NULL,0,0
"For in-patient age 50 and above, what is their average anti-cardiolipin antibody (IgG) concentration?",challenging,"SELECT AVG(T2.`aCL IgG`) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50 AND T1.Admission = '+'","SELECT AVG(e.""acl igg"") AS average_acl_igg FROM examination e JOIN patient p ON e.id = p.id WHERE p.""admission"" = '+' AND (EXTRACT(YEAR FROM CURRENT_DATE) - EXTRACT(YEAR FROM p.""birthday"")) >= 50",NULL,0,0
"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",challenging,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1","SELECT l.date, p.birthday FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.diagnosis = 'SJS' ORDER BY p.birthday ASC LIMIT 1","SELECT T2.date, (YEAR(T2.`First Date`) - YEAR(T1.birthday)) AS Age FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.diagnosis = 'SJS' ORDER BY T1.birthday ASC LIMIT 1",0,0
What is the ratio of male to female patients among all those with abnormal uric acid counts?,challenging,SELECT CAST(SUM(CASE WHEN T2.UA <= 8.0 AND T1.SEX = 'M' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.UA <= 6.5 AND T1.SEX = 'F' THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,"SELECT    SUM(CASE WHEN sex = 'M' AND (SELECT COUNT(*) FROM patient WHERE sex = 'M' AND (SELECT COUNT(*) FROM laboratory WHERE UA <= '8.0' AND sex = 'M') > 0) > 0 THEN 1 ELSE 0 END) AS male_count,   SUM(CASE WHEN sex = 'F' AND (SELECT COUNT(*) FROM patient WHERE sex = 'F' AND (SELECT COUNT(*) FROM laboratory WHERE UA <= '6.5' AND sex = 'F') > 0) > 0 THEN 1 ELSE 0 END) AS female_count,   (SELECT SUM(CASE WHEN sex = 'M' AND (SELECT COUNT(*) FROM patient WHERE sex = 'M' AND (SELECT COUNT(*) FROM laboratory WHERE UA <= '8.0' AND sex = 'M') > 0) > 0 THEN 1 ELSE 0 END)) /    (SELECT SUM(CASE WHEN sex = 'F' AND (SELECT COUNT(*) FROM patient WHERE sex = 'F' AND (SELECT COUNT(*) FROM laboratory WHERE UA <= '6.5' AND sex = 'F') > 0) > 0 THEN 1 ELSE 0 END)) AS ratio FROM patient",NULL,0,0
How many underage patients were examined during the course of the three-year period from 1990 to 1993?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1990' AND '1993' AND STRFTIME('%Y', T2.`Examination Date`) - STRFTIME('%Y', T1.Birthday) < 18",SELECT COUNT(*) AS underage_patients_examined FROM patient p JOIN examination e ON p.id = e.id WHERE YEAR(p.birthday) < 18 AND YEAR(e.examination date) BETWEEN '1990' AND '1993',NULL,0,0
"What is the most common illness that doctors identified among the patients whose lab work was done between 1/1/1985, and 12/31/1995?",challenging,SELECT T2.Diagnosis FROM Examination AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.`Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T2.Diagnosis ORDER BY COUNT(T2.Diagnosis) DESC LIMIT 1,"SELECT Diagnosis, COUNT(*) AS IllnessFrequency FROM examination WHERE ""examination date"" BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY Diagnosis ORDER BY IllnessFrequency DESC LIMIT 1",SELECT T1.diagnosis FROM examination AS T1 WHERE T1.`examination date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T1.diagnosis ORDER BY COUNT(T1.diagnosis) DESC LIMIT 1,0,1
"For the patient who was diagnosed SLE on 1997/1/27, what was his/her original diagnose when he/she came to the hospital for the first time?",challenging,SELECT T1.Diagnosis FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.ID = ( SELECT ID FROM Examination WHERE `Examination Date` = '1997-01-27' AND Diagnosis = 'SLE' ) AND T2.`Examination Date` = T1.`First Date`,"SELECT p.diagnosis FROM patient p JOIN examination e ON p.id = e.""id"" WHERE e.""examination date"" = '1997-01-27' AND p.diagnosis = 'SLE'",SELECT T2.diagnosis FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T1.`examination date` = '1997-01-27' AND T2.diagnosis = 'SLE',1,1
"For the patient who was born on 1959/2/18, what is the decrease rate for his/her total cholesterol from November to December in 1981?",challenging,SELECT CAST((SUM(CASE WHEN T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END)) AS REAL) / SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-02-18',SELECT    (SUM(CASE WHEN DATE(laboratory.date) LIKE '1981-11-%' THEN laboratory.t_cho ELSE 0 END) -     SUM(CASE WHEN DATE(laboratory.date) LIKE '1981-12-%' THEN laboratory.t_cho ELSE 0 END)) /    SUM(CASE WHEN DATE(laboratory.date) LIKE '1981-11-%' THEN laboratory.t_cho ELSE 0 END) * 100 AS decrease_rate FROM    laboratory JOIN    patient ON laboratory.id = patient.id WHERE    patient.birthday = '1959-02-18',"SELECT (SELECT SUM(T2.`T-CHO`) FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T2.birthday = '1959-02-18' AND strftime('%Y-%m', T1.date) LIKE '1981-11-%') - (SELECT SUM(T2.`T-CHO`) FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T2.birthday = '1959-02-18' AND strftime('%Y-%m', T1.date) LIKE '1981-12-%') AS decrease_rate",0,0
"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",challenging,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),SELECT COUNT(*) AS number_of_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.thrombosis = 2 AND e.ana = 'S' AND e.acl_igm * 1.2 < (SELECT AVG(acl_igm) FROM examination),NULL,0,0
What percentage of patients with a proteinuria level within the normal range have a uric acid level below the normal range?,challenging,SELECT CAST(SUM(CASE WHEN UA <= 6.5 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Laboratory WHERE `U-PRO` > 0 AND `U-PRO` < 30,SELECT    (SUM(CASE WHEN (UA <= 6.5) AND (U-PRO > 0 AND U-PRO < 30) THEN 1 ELSE 0 END) / COUNT(*)) * 100 AS percentage FROM    patient p JOIN    laboratory l ON p.id = l.id,NULL,0,0
What percentage of male patients who first presented to the hospital in 1981 were diagnosed with BEHCET?,challenging,"SELECT CAST(SUM(CASE WHEN Diagnosis = 'BEHCET' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Patient WHERE STRFTIME('%Y', `First Date`) = '1981' AND SEX = 'M'",SELECT (SUM(CASE WHEN p.diagnosis = 'BEHCET' THEN 1 ELSE 0 END) / COUNT(*)) * 100 AS percentage FROM patient p WHERE p.sex = 'M' AND YEAR(p.first_date) = '1981',NULL,0,0
List all patients who were followed up at the outpatient clinic who underwent a laboratory test in October 1991 and had a total blood bilirubin level within the normal range.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Admission = '-' AND T2.`T-BIL` < 2.0 AND T2.Date LIKE '1991-10-%',"SELECT DISTINCT p.id, p.sex, p.birthday, p.description, p.first_date, p.admission, p.diagnosis FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.admission = '-' AND l.date LIKE '1991-10%' AND l.t_bil < 2.0","SELECT DISTINCT T1.id, T1.sex, T1.birthday, T1.description, T1.first date, T1.admission, T1.diagnosis FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.admission = '-' AND T2.date LIKE '1991-10%' AND T2.t-bil < 2.0",0,0
"What sex is the patient who in a medical examination was diagnosed with PSS and in a laboratory examination had a blood level of C-reactive protein de 2+, createnine 1 and LDH 123?",challenging,SELECT T1.SEX FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID INNER JOIN Laboratory AS T3 ON T3.ID = T2.ID WHERE T2.Diagnosis = 'PSS' AND T3.CRP = '2+' AND T3.CRE = 1.0 AND T3.LDH = 123,SELECT sex FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE examination.diagnosis = 'PSS' AND laboratory.crp > 2 AND laboratory.cre = 1 AND laboratory.LDH = 123,SELECT T1.sex FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T1.id = T3.id WHERE T2.diagnosis = 'PSS' AND T3.CRP > 2 AND T3.CRE = 1 AND T3.LDH = 123,1,1
How many male patients who underwent testing between 1995 and 1997 and were subsequently diagnosed with Behcet disease did not stay in the hospital for treatment?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'Behcet' AND T1.SEX = 'M' AND STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1995' AND '1997' AND T1.Admission = '-'","SELECT COUNT(*) FROM patient p JOIN examination e ON p.id = e.id WHERE p.sex = 'M' AND e.""examination date"" BETWEEN '1995' AND '1997' AND p.diagnosis = 'Behcet' AND p.admission = '-'",NULL,0,0
Are there more male patients with creatinine not within the normal range than female? True or False?,challenging,SELECT CASE WHEN SUM(CASE WHEN T1.SEX = 'M' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.SEX = 'F' THEN 1 ELSE 0 END) THEN 'True' ELSE 'False' END FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5,SELECT (SUM(Sex = 'M') > SUM(Sex = 'F')) AS result FROM patient WHERE cre >= 1.5,SELECT (SUM(CASE WHEN T1.sex = 'M' AND T2.cre >= 1.5 THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.sex = 'F' AND T2.cre >= 1.5 THEN 1 ELSE 0 END)) AS more_male_than_female FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id,0,0
"For patient born between 1936-1956, how many male patients have creatinine phosphokinase beyond the normal range?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.Birthday) BETWEEN '1936' AND '1956' AND T1.SEX = 'M' AND T2.CPK >= 250",SELECT COUNT(DISTINCT patient.id) AS male_patients_with_high_cpk FROM patient WHERE (YEAR(patient.birthday) BETWEEN 1936 AND 1956) AND (patient.sex = 'M') AND (patient.id IN (SELECT patient_id FROM laboratory WHERE cpk >= 250)),SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 WHERE T1.sex = 'M' AND T1.birthday BETWEEN '1936' AND '1956' AND T1.cpk >= 250,0,0
"Provide ID, sex and age of patient who has blood glucose (GLU) not within normal range but with total cholesterol(T-CHO) within normal range.",challenging,"SELECT DISTINCT T1.ID, T1.SEX , STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GLU >= 180 AND T2.`T-CHO` < 250","SELECT p.id, p.sex, (EXTRACT(YEAR FROM CURRENT_TIMESTAMP) - EXTRACT(YEAR FROM p.birthday)) AS age FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.glu >= 180 AND l.t_cho < 250","SELECT T2.id, T2.sex, (strftime('%Y', 'now') - strftime('%Y', T2.birthday)) - (strftime('%m-%d', 'now') < strftime('%m-%d', T2.birthday)) AS age FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.glu >= 180 AND T2.t_cho < 250",0,0
"For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.",challenging,"SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50","SELECT p.id, p.sex, p.birthday, p.admission, p.diagnosis FROM patient p WHERE p.sex = 'F' AND (EXTRACT(YEAR FROM CURRENT_DATE) - EXTRACT(YEAR FROM p.birthday)) >= 50 AND (p.rbc < 3.5 OR p.rbc > 6.0) ORDER BY p.id","SELECT T2.id, T2.admission, T3.examination date, T3.acl igg, T3.acl igm, T3.ana, T3.ana pattern, T3.acl iga, T3.diagnosis, T3.kct, T3.rvvt, T3.lac, T3.symptoms, T3.thrombosis FROM patient AS T2 INNER JOIN examination AS T3 ON T2.id = T3.id WHERE T2.sex = 'F' AND (YEAR(CURRENT_TIMESTAMP) - YEAR(T2.birthday)) >= 50 AND (T2.rbc < = 3.5 OR T2.rbc >= 6.0) AND T2.admission = '+'",0,0
Name the ID and age of patient with two or more laboratory examinations which show their hematoclit level exceeded the normal range.,challenging,"SELECT DISTINCT T1.ID, STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.ID IN ( SELECT ID FROM Laboratory WHERE HCT >= 52 GROUP BY ID HAVING COUNT(ID) >= 2 )","SELECT p.id, (EXTRACT(YEAR FROM CURRENT_DATE) - EXTRACT(YEAR FROM p.birthday)) AS age FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.hct >= 52 GROUP BY p.id HAVING COUNT(l.id) > 2","SELECT T1.id, (strftime('%Y', 'now') - strftime('%Y', T1.birthday)) AS age FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.hct >= 52 GROUP BY T1.id HAVING COUNT(T2.id) > 2",0,0
"For patients with abnormal platelet level, state the number of patients with lower than normal range. How is it compare to the number of patients with higher than normal range?",challenging,SELECT SUM(CASE WHEN T2.PLT <= 100 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.PLT >= 400 THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,"SELECT    SUM(CASE WHEN plt < 100 THEN 1 ELSE 0 END) AS lower_than_normal_count,   SUM(CASE WHEN plt > 400 THEN 1 ELSE 0 END) AS higher_than_normal_count FROM    laboratory WHERE    id IN (SELECT id FROM patient WHERE id IN (SELECT id FROM examination WHERE id IN (SELECT id FROM laboratory)))",SELECT COUNT(*) FROM patient WHERE id IN (SELECT patient_id FROM laboratory WHERE PLT <= 100 OR PLT >= 400),0,0
"For laboratory examinations take in 1984, list all patients below 50 years old with normal platelet level.",challenging,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT BETWEEN 100 AND 400 AND STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) < 50 AND STRFTIME('%Y', T2.Date) = '1984'","SELECT DISTINCT p.id, p.sex, p.birthday, p.description, p.first_date, p.admission, p.diagnosis FROM patient p JOIN laboratory l ON p.id = l.id WHERE YEAR(l.date) = '1984' AND SUBTRACT(year(current_timestamp), year(p.birthday)) < 50 AND l.plt BETWEEN 100 AND 400","SELECT DISTINCT T1.id, T1.sex, T1.birthday, T1.description, T1.first_date, T1.admission, T1.diagnosis FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE YEAR(T2.`examination date`) = '1984' AND SUBTRACT(year(current_timestamp), year(T1.birthday)) < 50 AND T1.plt BETWEEN 100 AND 400",0,0
"For all patients who are older than 55 years old, what is the percentage of female who has abnormal prothrombin time (PT)?",challenging,"SELECT CAST(SUM(CASE WHEN T2.PT >= 14 AND T1.SEX = 'F' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) > 55",SELECT (SUM(CASE WHEN PT >= 14 AND SEX = 'F' THEN 1 ELSE 0 END) / SUM(CASE WHEN PT >= 14 THEN 1 ELSE 0 END)) * 100 AS percentage FROM patient WHERE (YEAR(CURRENT_TIMESTAMP) - YEAR(birthday)) > 55,NULL,0,0
"Among the male patients who have a normal level of white blood cells, how many of them have an abnormal fibrinogen level?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.FG <= 150 OR T2.FG >= 450 AND T2.WBC > 3.5 AND T2.WBC < 9.0 AND T1.SEX = 'M',SELECT COUNT(*) FROM patient p JOIN examination e ON p.id = e.id WHERE p.sex = 'M' AND (e.fg <= 150 OR e.fg >= 450) AND (e.wbc > 3.5 AND e.wbc < 9.0),NULL,0,0
"Among the patients whose creatinine level is abnormal, how many of them aren't 70 yet?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5 AND STRFTIME('%Y', Date('now')) - STRFTIME('%Y', T1.Birthday) < 70",SELECT COUNT(*) AS NumberOfPatients FROM patient WHERE diagnosis = 'creatinine level is abnormal' AND (YEAR(CURDATE()) - YEAR(birthday)) < 70,SELECT COUNT(*) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5 AND (YEAR(CURDATE()) - YEAR(T1.birthday)) < 70,0,0
"Among the patients who has a normal anti-scl70, how many of them are female and does not have any symptom?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE (T2.SC170 = 'negative' OR T2.SC170 = '0') AND T1.SEX = 'F' AND T3.Symptoms IS NULL,SELECT COUNT(DISTINCT p.id) AS number_of_patients FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.sc170 = 'negative' OR l.sc170 = '0' AND p.sex = 'F' AND p.symptoms IS NULL,SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.SC170 = 'negative' OR T2.SC170 = 0 AND T1.sex = 'F' AND T1.symptoms IS NULL,0,0
What is the anti Cardiolipin antibody concentration of the female patient with the highest uric acid level in the normal range?,challenging,"SELECT T3.`aCL IgG`, T3.`aCL IgM`, T3.`aCL IgA` FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE T1.SEX = 'F' AND T2.UA > 6.5 ORDER BY T2.UA DESC LIMIT 1","SELECT p.id, p.sex, l.igg, l.igm, l.iga FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'F' AND l.ua > 6.50 ORDER BY l.ua DESC LIMIT 1",NULL,0,0
"Among the patients whose total bilirubin is over the normal range, how many of them have a peripheral pattern observed in the sheet of ANA examination?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.`T-BIL` >= 2 AND T3.`ANA Pattern` LIKE '%P%',"SELECT COUNT(DISTINCT p.id) AS num_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.""T-BIL"" >= 2.0 AND e.""ANA Pattern"" LIKE '%P%'",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.`T-BIL` >= 2.0 AND T2.`ANA Pattern` LIKE '%P%',0,0
"For the patients with a normal range of creatinine phosphokinase, how many of them have a positive measure of degree of coagulation?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.CPK < 250 AND (T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'),SELECT COUNT(*)  FROM patient  WHERE id IN (     SELECT patient_id      FROM examination      WHERE kct = '+' OR rvvt = '+' OR lac = '+' ) AND id IN (     SELECT patient_id      FROM examination      WHERE cpk < 250 ),SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.diagnosis = 'normal range of creatinine phosphokinase' AND (T2.KCT = '+' OR T2.RVVT = '+' OR T2.LAC = '+'),0,0
