Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
"What is the difference of the average ball control score between Abdou Diallo and Aaron Appindangoye
?",challenging,SELECT CAST(SUM(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.id ELSE NULL END) - CAST(SUM(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.id ELSE NULL END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,NULL,SELECT (SUM(CASE WHEN player_name = 'Abdou Diallo' THEN ball_control ELSE 0 END) / COUNT(CASE WHEN player_name = 'Abdou Diallo' THEN id ELSE NULL END)) - (SUM(CASE WHEN player_name = 'Aaron Appindangoye' THEN ball_control ELSE 0 END) / COUNT(CASE WHEN player_name = 'Aaron Appindangoye' THEN id ELSE NULL END)) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id  Step-by-Step Sub-Questions: . What is the ball control score for Abdou Diallo? 2. What is the ball control score for Aaron Appindangoye? 3. How many matches does Abdou Diallo have? 4. How many matches does Aaron Appindangoye have? 5. What is the average ball control score for Abdou Diallo? 6. What is the average ball control score for Aaron Appindangoye? 7. What is the difference between the average ball control scores of Abdou Diallo and Aaron Appindangoye?,0,0
"Among the players born before the year 1986, how many of them would remain in his position and defense while the team attacked?",challenging,"SELECT COUNT(DISTINCT t1.player_name) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.birthday) < '1986' AND t2.defensive_work_rate = 'high'","SELECT COUNT(DISTINCT T1.player_api_id)  FROM player AS T1  JOIN player_attributes AS T2 ON T1.player_api_id = T2.player_api_id  WHERE strftime('%Y', T1.birthday) < '1986' AND T2.defensive_work_rate = 'high'","SELECT COUNT(DISTINCT T1.player_api_id) FROM player AS T1 INNER JOIN player_attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE strftime('%Y', T1.birthday) < '1986' AND T2.defensive_work_rate = 'high'",1,1
How much higher in percentage is Ariel Borysiuk's overall rating than that of Paulin Puel?,challenging,SELECT (SUM(CASE WHEN t1.player_name = 'Ariel Borysiuk' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,SELECT      ((T1.overall_rating - T2.overall_rating) / T2.overall_rating) * 100 AS percentage_increase FROM      player_attributes AS T1 JOIN      player AS T2 ON T1.player_api_id = T2.player_api_id WHERE      T2.player_name = 'Ariel Borysiuk' OR T2.player_name = 'Paulin Puel',SELECT ((SELECT overall_rating FROM player_attributes WHERE player_name = 'Ariel Borysiuk') - (SELECT overall_rating FROM player_attributes WHERE player_name = 'Paulin Puel')) * 100 / (SELECT overall_rating FROM player_attributes WHERE player_name = 'Paulin Puel') FROM player_attributes,0,0
What was the average overall rating for Marko Arnautovic from 2007/2/22 to 2016/4/21?,challenging,"SELECT CAST(SUM(t2.overall_rating) AS REAL) / COUNT(t2.id) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE t1.player_name = 'Marko Arnautovic' AND SUBSTR(t2.`date`, 1, 10) BETWEEN '2007-02-22' AND '2016-04-21'",SELECT AVG(T2.overall_rating) FROM player AS T1 INNER JOIN player_attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.player_name = 'Marko Arnautovic' AND T2.date LIKE '2007-02-22%' AND T2.date LIKE '%2016-04-21' GROUP BY T2.player_api_id,SELECT AVG(T1.overall_rating) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.player_name = 'Marko Arnautovic' AND T1.date LIKE '2007-02-22%',0,0
What percentage is Landon Donovan's overall rating higher than Jordan Bowery on 2013/7/12?,challenging,"SELECT (SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Jordan Bowery' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) LvsJ_percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE SUBSTR(t2.`date`, 1, 10) = '2013-07-12'",SELECT      CAST((SUM(CASE WHEN T1.player_name = 'Landon Donovan' THEN T2.overall_rating ELSE 0 END) -            SUM(CASE WHEN T1.player_name = 'Jordan Bowery' THEN T2.overall_rating ELSE 0 END)) AS REAL) * 100 /      SUM(CASE WHEN T1.player_name = 'Landon Donovan' THEN T2.overall_rating ELSE 0 END) AS percentage FROM      player AS T1 JOIN      player_attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE      T2.date = '2013-07-12',"SELECT CAST((SUM(CASE WHEN T1.date = '2013-07-12' THEN (CASE WHEN T2.player_name = 'Landon Donovan' THEN T2.overall_rating ELSE 0 END - CASE WHEN T2.player_name = 'Jordan Bowery' THEN T2.overall_rating ELSE 0 END) ELSE 0 END)) AS REAL) * 100 / SUM(CASE WHEN T1.date = '2013-07-12' THEN (CASE WHEN T2.player_name = 'Landon Donovan' THEN T2.overall_rating ELSE 0 END) ELSE 0 END) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id  Step-by-Step Sub-Questions: . What matches were played on 2013/7/12? 2. Among these matches, which players are Landon Donovan and Jordan Bowery? 3. For each of these players, what is their overall rating on 2013/7/12? 4. What is the difference in overall ratings between Landon Donovan and Jordan Bowery? 5. What is the percentage of this difference relative to Landon Donovan's overall rating?",0,0
"What was the final score for the match on September 24, 2008, in the Belgian Jupiler League between the home team and the away team?",challenging,"SELECT t2.home_team_goal, t2.away_team_goal FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Belgium Jupiler League' AND t2.`date` LIKE '2008-09-24%'","Select the final scores for the home team and the away team: match.home_team_goal and match.away_team_goal.  Optimized SQLite query: SELECT T1.home_team_goal, T1.away_team_goal FROM match AS T1 INNER JOIN league AS T2 ON T1.league_id = T2.id INNER JOIN team AS T3 ON T1.home_team_api_id = T3.id INNER JOIN team AS T4 ON T1.away_team_api_id = T4.id WHERE T1.date LIKE '2008-09-24%' AND T2.name = 'Belgium Jupiler League' AND T3.team_long_name = 'Club Brugge' AND T4.team_long_name = 'Kortrijk' LIMIT 1","SELECT T1.home_team_goal, T1.away_team_goal FROM match AS T1 INNER JOIN league AS T2 ON T1.league_id = T2.id WHERE T2.name = 'Belgium Jupiler League' AND T1.date LIKE '2008-09-24%'",0,1
"For in-patient age 50 and above, what is their average anti-cardiolipin antibody (IgG) concentration?",challenging,"SELECT AVG(T2.`aCL IgG`) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50 AND T1.Admission = '+'","SELECT AVG(T1.`acl igg`) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T2.admission = '+' AND SUBSTR(CAST(strftime('%Y', 'now') AS TEXT), 1, 4) - SUBSTR(CAST(strftime('%Y', T2.birthday) AS TEXT), 1, 4) >= '50' AND T1.`acl igg` IS NOT NULL",NULL,0,0
"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",challenging,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1",NULL,NULL,0,0
What is the ratio of male to female patients among all those with abnormal uric acid counts?,challenging,SELECT CAST(SUM(CASE WHEN T2.UA <= 8.0 AND T1.SEX = 'M' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.UA <= 6.5 AND T1.SEX = 'F' THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,NULL,SELECT CAST(SUM(CASE WHEN UA <= '8.0' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN UA <= '6.5' THEN 1 ELSE 0 END) FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE UA <= '8.0' OR UA <= '6.5',0,0
How many underage patients were examined during the course of the three-year period from 1990 to 1993?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1990' AND '1993' AND STRFTIME('%Y', T2.`Examination Date`) - STRFTIME('%Y', T1.Birthday) < 18","SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE STRFTIME('%Y', T1.birthday) < '18' AND STRFTIME('%Y', T2.`examination date`) BETWEEN '1990' AND '1993'","SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE strftime('%Y', T1.birthday) < '18' AND strftime('%Y', T2.`examination date`) BETWEEN '1990' AND '1993'",0,0
"What is the most common illness that doctors identified among the patients whose lab work was done between 1/1/1985, and 12/31/1995?",challenging,SELECT T2.Diagnosis FROM Examination AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.`Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T2.Diagnosis ORDER BY COUNT(T2.Diagnosis) DESC LIMIT 1,NULL,NULL,0,0
"For the patient who was diagnosed SLE on 1997/1/27, what was his/her original diagnose when he/she came to the hospital for the first time?",challenging,SELECT T1.Diagnosis FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.ID = ( SELECT ID FROM Examination WHERE `Examination Date` = '1997-01-27' AND Diagnosis = 'SLE' ) AND T2.`Examination Date` = T1.`First Date`,NULL,SELECT T2.diagnosis FROM examination AS T1 INNER JOIN patient AS T2 ON T1.patientid = T2.id WHERE T1.`Examination Date` = '1997-01-27' AND T2.diagnosis = 'SLE' AND T2.`First Date` = (SELECT MIN(T3.`First Date`) FROM patient AS T3 WHERE T3.diagnosis = 'SLE'),0,0
"For the patient who was born on 1959/2/18, what is the decrease rate for his/her total cholesterol from November to December in 1981?",challenging,SELECT CAST((SUM(CASE WHEN T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END)) AS REAL) / SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-02-18',NULL,"SELECT SUM(CASE WHEN T1.Birthday = '1959-02-18' AND T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T1.Birthday = '1959-02-18' AND T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) AS ""Decrease Rate"" FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.Birthday = '1959-02-18'",0,0
"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",challenging,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),NULL,SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.thrombosis = 2 AND T2.ana = 'S' AND T2.`aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM examination WHERE thrombosis = 2 AND ana = 'S'),0,0
What percentage of patients with a proteinuria level within the normal range have a uric acid level below the normal range?,challenging,SELECT CAST(SUM(CASE WHEN UA <= 6.5 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Laboratory WHERE `U-PRO` > 0 AND `U-PRO` < 30,NULL,"SELECT CAST(SUM(CASE WHEN T2.UA <= 6.5 THEN 1 ELSE 0 END) AS REAL) * 100 / SUM(CASE WHEN T2.`U-PRO` > 0 AND T2.`U-PRO` < 30 THEN 1 ELSE 0 END) FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.patient_id = T2.id  Step-by-Step Sub-Questions: . What patients have a proteinuria level within the normal range? 2. Among these patients, how many also have a uric acid level below the normal range? 3. What is the percentage of patients with a proteinuria level within the normal range who also have a uric acid level below the normal range?",0,0
What percentage of male patients who first presented to the hospital in 1981 were diagnosed with BEHCET?,challenging,"SELECT CAST(SUM(CASE WHEN Diagnosis = 'BEHCET' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Patient WHERE STRFTIME('%Y', `First Date`) = '1981' AND SEX = 'M'",NULL,"SELECT CAST(SUM(CASE WHEN T1.diagnosis = 'BEHCET' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM patient AS T1 WHERE T1.sex = 'M' AND strftime('%Y', T1.first date) = '1981'",0,0
List all patients who were followed up at the outpatient clinic who underwent a laboratory test in October 1991 and had a total blood bilirubin level within the normal range.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Admission = '-' AND T2.`T-BIL` < 2.0 AND T2.Date LIKE '1991-10-%',SELECT T1.id FROM patient AS T1 JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.admission = '-' AND T2.date LIKE '1991-10%' AND T2.`t-bil` < 2.0,NULL,1,0
"What sex is the patient who in a medical examination was diagnosed with PSS and in a laboratory examination had a blood level of C-reactive protein de 2+, createnine 1 and LDH 123?",challenging,SELECT T1.SEX FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID INNER JOIN Laboratory AS T3 ON T3.ID = T2.ID WHERE T2.Diagnosis = 'PSS' AND T3.CRP = '2+' AND T3.CRE = 1.0 AND T3.LDH = 123,NULL,SELECT T1.sex FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.patient_id INNER JOIN laboratory AS T3 ON T1.id = T3.patient_id WHERE T2.diagnosis = 'PSS' AND T3.CRP > 2 AND T3.CRE = 1 AND T3.LDH = 123,0,0
How many male patients who underwent testing between 1995 and 1997 and were subsequently diagnosed with Behcet disease did not stay in the hospital for treatment?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'Behcet' AND T1.SEX = 'M' AND STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1995' AND '1997' AND T1.Admission = '-'",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T2.`examination date` BETWEEN '1995' AND '1997' AND T1.diagnosis = 'Behcet' AND T1.admission = '-',NULL,0,0
Are there more male patients with creatinine not within the normal range than female? True or False?,challenging,SELECT CASE WHEN SUM(CASE WHEN T1.SEX = 'M' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.SEX = 'F' THEN 1 ELSE 0 END) THEN 'True' ELSE 'False' END FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5,SELECT (SUM(CASE WHEN T1.sex = 'M' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.sex = 'F' THEN 1 ELSE 0 END)) AS result FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5,SELECT (SUM(CASE WHEN T1.sex = 'M' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.sex = 'F' THEN 1 ELSE 0 END)) AS result FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5,0,0
"For patient born between 1936-1956, how many male patients have creatinine phosphokinase beyond the normal range?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.Birthday) BETWEEN '1936' AND '1956' AND T1.SEX = 'M' AND T2.CPK >= 250",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T1.birthday LIKE '%1936%' OR T1.birthday LIKE '%1937%' OR T1.birthday LIKE '%1938%' OR T1.birthday LIKE '%1939%' OR T1.birthday LIKE '%1940%' OR T1.birthday LIKE '%1941%' OR T1.birthday LIKE '%1942%' OR T1.birthday LIKE '%1943%' OR T1.birthday LIKE '%1944%' OR T1.birthday LIKE '%1945%' OR T1.birthday LIKE '%1946%' OR T1.birthday LIKE '%1947%' OR T1.birthday LIKE '%1948%' OR T1.birthday LIKE '%1949%' OR T1.birthday LIKE '%1950%' OR T1.birthday LIKE '%1951%' OR T1.birthday LIKE '%1952%' OR T1.birthday LIKE '%1953%' OR T1.birthday LIKE '%1954%' OR T1.birthday LIKE '%1955%' OR T1.birthday LIKE '%1956%' AND T2.cpk >= 250,SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T1.birthday BETWEEN '1936-01-01' AND '1956-12-31' AND T2.cpk >= 250,0,1
"Provide ID, sex and age of patient who has blood glucose (GLU) not within normal range but with total cholesterol(T-CHO) within normal range.",challenging,"SELECT DISTINCT T1.ID, T1.SEX , STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GLU >= 180 AND T2.`T-CHO` < 250","SELECT id, sex , (strftime('%Y', 'now') - strftime('%Y', birthday)) AS age FROM patient WHERE id IN ( SELECT id FROM laboratory WHERE GLU >= 180 AND `T-CHO` < 250 ) AND id NOT IN ( SELECT id FROM laboratory WHERE GLU < 180 OR `T-CHO` >= 250 ) ",NULL,0,0
"For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.",challenging,"SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50","Select the first name, last name, and if they were admitted to hospital or not for all the female patient age 50 and above, who has abnormal red blood cell count.  To generate the SQL query, follow these steps: 1. Identify the tables involved: patient, laboratory. 2. Determine the conditions: female patient (Sex = 'F'), age 50 and above, abnormal red blood cell count (RBC < 3.5 or RBC > 6.0). 3. Join the tables on the common column: patient.id = laboratory.id. 4. Select the required columns: first name, last name, admission status. 5. Use the WHERE clause to apply the conditions. 6. Use the GROUP BY clause to group the results by the selected columns.  SQLite Query: sql SELECT T1.first name, T1.last name, T1.admission  FROM patient AS T1  JOIN laboratory AS T2 ON T1.id = T2.id  WHERE T1.sex = 'F'  AND (strftime('%Y', 'now') - strftime('%Y', T1.birthday)) >= 50  AND (T2.rbc < 3.5 OR T2.rbc > 6.0)  GROUP BY T1.first name, T1.last name, T1.admission","SELECT T1.id, T1.sex, T1.birthday, T1.description, T1.first date, T1.admission, T1.diagnosis FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'F' AND (strftime('%Y', 'now') - strftime('%Y', T1.birthday)) >= 50 AND (T2.rbc <= 3.5 OR T2.rbc >= 6.0) AND T1.admission = '+'",0,0
Name the ID and age of patient with two or more laboratory examinations which show their hematoclit level exceeded the normal range.,challenging,"SELECT DISTINCT T1.ID, STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.ID IN ( SELECT ID FROM Laboratory WHERE HCT >= 52 GROUP BY ID HAVING COUNT(ID) >= 2 )","SELECT T1.id ,  (strftime('%Y', 'now') - strftime('%Y', T1.birthday)) AS age FROM patient AS T1 JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.hct >= 52 GROUP BY T1.id HAVING COUNT(T2.id) > 2",NULL,0,0
"For patients with abnormal platelet level, state the number of patients with lower than normal range. How is it compare to the number of patients with higher than normal range?",challenging,SELECT SUM(CASE WHEN T2.PLT <= 100 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.PLT >= 400 THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,NULL,"SELECT SUM(CASE WHEN T2.PLT < 100 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.PLT > 400 THEN 1 ELSE 0 END) AS ""difference"" FROM laboratory AS T1 INNER JOIN patient AS T2 ON T1.patientid = T2.id WHERE T2.sex = 'F' AND T2.birthday BETWEEN '1980-01-01' AND '1990-12-31'",0,0
"For laboratory examinations take in 1984, list all patients below 50 years old with normal platelet level.",challenging,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT BETWEEN 100 AND 400 AND STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) < 50 AND STRFTIME('%Y', T2.Date) = '1984'","SELECT DISTINCT T1.id FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE STRFTIME('%Y', T2.date) = '1984' AND (STRFTIME('%Y', 'now') - STRFTIME('%Y', T1.birthday)) < 50 AND T2.plt BETWEEN 100 AND 400",NULL,0,0
"For all patients who are older than 55 years old, what is the percentage of female who has abnormal prothrombin time (PT)?",challenging,"SELECT CAST(SUM(CASE WHEN T2.PT >= 14 AND T1.SEX = 'F' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) > 55",NULL,"SELECT CAST(SUM(CASE WHEN T1.sex = 'F' AND T2.pt >= 14 THEN 1 ELSE 0 END) AS REAL) * 100 / SUM(CASE WHEN T2.pt >= 14 THEN 1 ELSE 0 END) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE SUBSTR(T1.birthday, 1, 4) <= CAST(YEAR(CURRENT_TIMESTAMP) - 55 AS TEXT)",0,0
"Among the male patients who have a normal level of white blood cells, how many of them have an abnormal fibrinogen level?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.FG <= 150 OR T2.FG >= 450 AND T2.WBC > 3.5 AND T2.WBC < 9.0 AND T1.SEX = 'M',SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T2.wbc BETWEEN 3.5 AND 9.0 AND (T2.fg <= 150 OR T2.fg >= 450),NULL,0,0
"Among the patients whose creatinine level is abnormal, how many of them aren't 70 yet?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5 AND STRFTIME('%Y', Date('now')) - STRFTIME('%Y', T1.Birthday) < 70","SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5 AND (strftime('%Y', 'now') - strftime('%Y', T1.birthday)) < 70",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre >= 1.5 AND (YEAR(CURDATE()) - YEAR(T1.birthday)) < 70,1,0
"Among the patients who has a normal anti-scl70, how many of them are female and does not have any symptom?",challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE (T2.SC170 = 'negative' OR T2.SC170 = '0') AND T1.SEX = 'F' AND T3.Symptoms IS NULL,"SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.`acl igm` IN ('negative', '0') AND T1.sex = 'F' AND T2.symptoms IS NULL","SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.patient_id WHERE T2.sc170 IN ('negative', '0') AND T1.sex = 'F' AND T1.symptoms IS NULL",0,0
What is the anti Cardiolipin antibody concentration of the female patient with the highest uric acid level in the normal range?,challenging,"SELECT T3.`aCL IgG`, T3.`aCL IgM`, T3.`aCL IgA` FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE T1.SEX = 'F' AND T2.UA > 6.5 ORDER BY T2.UA DESC LIMIT 1",NULL,NULL,0,0
