Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
Please list the lap records for the circuits in Italy.,challenging,"WITH fastest_lap_times AS (SELECT T1.raceId, T1.FastestLapTime, (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) as time_in_seconds FROM results AS T1 WHERE T1.FastestLapTime IS NOT NULL ) SELECT T1.FastestLapTime as lap_record FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId INNER JOIN (SELECT MIN(fastest_lap_times.time_in_seconds) as min_time_in_seconds FROM fastest_lap_times INNER JOIN races AS T2 on fastest_lap_times.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId WHERE T3.country = 'Italy' ) AS T4 ON (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) = T4.min_time_in_seconds LIMIT 1","SELECT circuits.name, MIN(laptimes.time) as lap_record FROM laptimes JOIN races ON laptimes.raceid = races.raceid JOIN circuits ON races.circuitid = circuits.circuitid WHERE circuits.country = 'Italy' GROUP BY circuits.name","SELECT T1.name, MIN(T2.time) as 'Lap Record' FROM circuits AS T1 INNER JOIN (SELECT raceid, MIN(time) as 'time' FROM laptimes GROUP BY raceid) AS T2 ON T1.circuitid = T2.raceid WHERE T1.country = 'Italy' GROUP BY T1.name",0,0
"In the race a driver set the lap record for the Austrian Grand Prix Circuit, how long did he spent at the pit stop at that same race?",challenging,"WITH fastest_lap_times AS ( SELECT T1.raceId, T1.driverId, T1.FastestLapTime, (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) as time_in_seconds FROM results AS T1 WHERE T1.FastestLapTime IS NOT NULL), lap_record_race AS ( SELECT T1.raceId, T1.driverId FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId INNER JOIN ( SELECT MIN(fastest_lap_times.time_in_seconds) as min_time_in_seconds FROM fastest_lap_times INNER JOIN races AS T2 on fastest_lap_times.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId WHERE T2.name = 'Austrian Grand Prix') AS T4 ON (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) = T4.min_time_in_seconds WHERE T2.name = 'Austrian Grand Prix') SELECT T4.duration FROM lap_record_race INNER JOIN pitStops AS T4 on lap_record_race.raceId = T4.raceId AND lap_record_race.driverId = T4.driverId",SELECT pitstops.duration  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  JOIN circuits ON races.circuitid = circuits.circuitid  WHERE circuits.name = 'Austrian Grand Prix' AND races.date = (SELECT MIN(races.date) FROM races JOIN pitstops ON races.raceid = pitstops.raceid JOIN circuits ON races.circuitid = circuits.circuitid WHERE circuits.name = 'Austrian Grand Prix') ORDER BY pitstops.duration ASC LIMIT 1,SELECT T3.duration FROM races AS T1 INNER JOIN circuits AS T2 ON T1.circuitid = T2.circuitid INNER JOIN pitstops AS T3 ON T1.raceid = T3.raceid WHERE T2.name = 'Austrian Grand Prix' AND T3.time = (SELECT MIN(T4.time) FROM pitstops AS T4 INNER JOIN races AS T5 ON T4.raceid = T5.raceid INNER JOIN circuits AS T6 ON T5.circuitid = T6.circuitid WHERE T6.name = 'Austrian Grand Prix'),0,0
"In Scotland Premier League, which away team won the most during the 2010 season?",challenging,SELECT teamInfo.team_long_name FROM League AS leagueData INNER JOIN Match AS matchData ON leagueData.id = matchData.league_id INNER JOIN Team AS teamInfo ON matchData.away_team_api_id = teamInfo.team_api_id WHERE leagueData.name = 'Scotland Premier League' AND matchData.season = '2009/2010' AND matchData.away_team_goal - matchData.home_team_goal > 0 GROUP BY matchData.away_team_api_id ORDER BY COUNT(*) DESC LIMIT 1,"SELECT    team.team_long_name,    COUNT(*) as wins FROM    match JOIN    team  ON    match.away_team_api_id = team.team_api_id WHERE    match.league_id = (SELECT id FROM league WHERE name = 'Scotland Premier League')    AND match.season = '2009/2010'   AND match.away_team_goal > match.home_team_goal GROUP BY    team.team_api_id ORDER BY    wins DESC LIMIT 1",SELECT T2.team_long_name FROM match AS T1 INNER JOIN team AS T2 ON T1.away_team_api_id = T2.team_api_id WHERE T1.league_id = (SELECT id FROM league WHERE name = 'Scotland Premier League') AND T1.season = '2009/2010' GROUP BY T1.away_team_api_id ORDER BY SUM(T1.away_team_goal > T1.home_team_goal) DESC LIMIT 1,0,1
"At present, calculate for the player's age who have a sprint speed of no less than 97 between 2013 to 2015.",challenging,"SELECT DISTINCT DATETIME() - T2.birthday age FROM Player_Attributes AS t1 INNER JOIN Player AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.`date`) >= '2013' AND STRFTIME('%Y',t1.`date`) <= '2015' AND t1.sprint_speed >= 97","SELECT    player.player_name,    (julianday('now') - julianday(player.birthday)) / 365 as age FROM    player  JOIN    player_attributes  ON    player.player_api_id = player_attributes.player_api_id  WHERE    player_attributes.sprint_speed >= 97 AND    strftime('%Y', player_attributes.date) BETWEEN '2013' AND '2015'","SELECT player.player_name, player.birthday, player_attributes.sprint_speed FROM player INNER JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND strftime('%Y', player_attributes.date) BETWEEN '2013' AND '2015'",0,0
List the long name of teams with above-average build-up play passing in 2012.,challenging,"SELECT DISTINCT t4.team_long_name FROM Team_Attributes AS t3 INNER JOIN Team AS t4 ON t3.team_api_id = t4.team_api_id WHERE SUBSTR(t3.`date`, 1, 4) = '2012' AND t3.buildUpPlayPassing > ( SELECT CAST(SUM(t2.buildUpPlayPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE STRFTIME('%Y',t2.`date`) = '2012')","SELECT team_long_name  FROM team_attributes  JOIN team ON team_attributes.team_api_id = team.team_api_id  WHERE buildUpPlayPassing > (SELECT AVG(buildUpPlayPassing) FROM team_attributes WHERE strftime('%Y', date) = '2012' AND buildUpPlayPassing IS NOT NULL)","SELECT T1.team_long_name FROM team_attributes AS T1 INNER JOIN match AS T2 ON T1.team_api_id = T2.home_team_api_id OR T1.team_api_id = T2.away_team_api_id WHERE strftime('%Y', T2.date) = '2012' AND T1.buildUpPlayPassing > (SELECT AVG(T3.buildUpPlayPassing) FROM team_attributes AS T3 INNER JOIN match AS T4 ON T3.team_api_id = T4.home_team_api_id OR T3.team_api_id = T4.away_team_api_id WHERE strftime('%Y', T4.date) = '2012')",0,0
"Calculate the percentage of players who prefer left foot, who were born between 1987 and 1992.",challenging,"SELECT CAST(COUNT(CASE WHEN t2.preferred_foot = 'left' THEN t1.id ELSE NULL END) AS REAL) * 100 / COUNT(t1.id) percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE SUBSTR(t1.birthday, 1, 4) BETWEEN '1987' AND '1992'",NULL,"SELECT (SUM(T1.preferred_foot = 'left') * 100.0 / COUNT(T1.player_fifa_api_id)) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE strftime('%Y', T2.birthday) BETWEEN '1987' AND '1992'",0,1
"For the teams with normal build-up play dribbling class in 2014, List the names of the teams with less than average chance creation passing, in descending order of chance creation passing.",challenging,"SELECT t3.team_long_name FROM Team AS t3 INNER JOIN Team_Attributes AS t4 ON t3.team_api_id = t4.team_api_id WHERE t4.buildUpPlayDribblingClass = 'Normal' AND t4.chanceCreationPassing < ( SELECT CAST(SUM(t2.chanceCreationPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlayDribblingClass = 'Normal' AND SUBSTR(t2.`date`, 1, 4) = '2014') ORDER BY t4.chanceCreationPassing DESC","SELECT team.team_long_name, team_attributes.chancecreationpassing FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id WHERE team_attributes.buildupplaydribblingclass = 'Normal' AND team_attributes.date >= '2014-01-01 00:00:00' AND team_attributes.date <= '2014-01-31 00:00:00' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY team_attributes.chancecreationpassing DESC","SELECT T2.team_long_name, T2.chanceCreationPassing FROM team_attributes AS T1 INNER JOIN team AS T2 ON T1.team_api_id = T2.team_api_id WHERE T1.buildUpPlayDribblingClass = 'Normal' AND T1.date >= '2014-01-01 00:00:00' AND T1.date <= '2014-01-31 00:00:00' AND T1.chanceCreationPassing < (SELECT AVG(T3.chanceCreationPassing) FROM team_attributes AS T3 WHERE T3.buildUpPlayDribblingClass = 'Normal' AND T3.date >= '2014-01-01 00:00:00' AND T3.date <= '2014-01-31 00:00:00') ORDER BY T1.chanceCreationPassing DESC",0,0
List the name of leagues in which the average goals by the home team is higher than the away team in the 2009/2010 season.,challenging,SELECT t1.name FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t2.season = '2009/2010' GROUP BY t1.name HAVING (CAST(SUM(t2.home_team_goal) AS REAL) / COUNT(DISTINCT t2.id)) - (CAST(SUM(t2.away_team_goal) AS REAL) / COUNT(DISTINCT t2.id)) > 0,SELECT League.name FROM Match JOIN League ON Match.league_id = League.id WHERE Match.season = '2009/2010' GROUP BY League.name HAVING AVG(Match.home_team_goal) > AVG(Match.away_team_goal),SELECT League.name FROM Match INNER JOIN League ON Match.league_id = League.id WHERE Match.season = '2009/2010' GROUP BY Match.league_id HAVING AVG(Match.home_team_goal) > AVG(Match.away_team_goal),1,1
Who has the highest average finishing rate between the highest and shortest football player?,challenging,"SELECT A FROM ( SELECT AVG(finishing) result, 'Max' A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = ( SELECT MAX(height) FROM Player ) UNION SELECT AVG(finishing) result, 'Min' A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = ( SELECT MIN(height) FROM Player ) ) ORDER BY result DESC LIMIT 1","SELECT player.player_name, player_attributes.finishing FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.finishing = (     SELECT MAX(player_attributes.finishing)     FROM player     JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id     WHERE player.height = (         SELECT MAX(height)         FROM player         UNION         SELECT MIN(height)         FROM player     ) )","SELECT T2.player_name, T1.finishing FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.finishing = (SELECT MAX(T3.finishing) FROM player_attributes AS T3 WHERE T3.height = (SELECT MAX(T4.height) FROM player AS T4) OR T3.height = (SELECT MIN(T5.height) FROM player AS T5))",0,0
"List the football team that has a build up play speed of 31, build up plan dribbling of 53, and build up play passing of 32. Only indicate the short name of the team.",challenging,SELECT DISTINCT t1.team_short_name FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlaySpeed = 31 AND t2.buildUpPlayDribbling = 53 AND t2.buildUpPlayPassing = 32,SELECT team_short_name  FROM team_attributes  JOIN team ON team_attributes.team_api_id = team.team_api_id  WHERE buildUpPlaySpeed = 31 AND buildUpPlayDribbling = 53 AND buildUpPlayPassing = 32,SELECT T2.team_short_name FROM match AS T1 INNER JOIN team_attributes AS T2 ON T1.home_team_api_id = T2.team_api_id WHERE T2.buildUpPlaySpeed = 31 AND T2.buildUpPlayDribbling = 53 AND T2.buildUpPlayPassing = 32,1,0
"What is the difference of the average ball control score between Abdou Diallo and Aaron Appindangoye
?",challenging,SELECT CAST(SUM(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.id ELSE NULL END) - CAST(SUM(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.id ELSE NULL END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,SELECT    (SELECT AVG(pa.ball_control)     FROM player_attributes pa     JOIN player p ON pa.player_api_id = p.player_api_id     WHERE p.player_name = 'Abdou Diallo') -    (SELECT AVG(pa.ball_control)     FROM player_attributes pa     JOIN player p ON pa.player_api_id = p.player_api_id     WHERE p.player_name = 'Aaron Appindangoye') AS difference,SELECT AVG(CASE WHEN player_name = 'Abdou Diallo' THEN ball_control ELSE 0 END) - AVG(CASE WHEN player_name = 'Aaron Appindangoye' THEN ball_control ELSE 0 END) AS difference FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id,1,0
"Among the players born before the year 1986, how many of them would remain in his position and defense while the team attacked?",challenging,"SELECT COUNT(DISTINCT t1.player_name) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.birthday) < '1986' AND t2.defensive_work_rate = 'high'","SELECT COUNT(DISTINCT player_api_id)  FROM player_attributes  JOIN player ON player_attributes.player_api_id = player.player_api_id  WHERE strftime('%Y', player.birthday) < '1986'  AND defensive_work_rate = 'high'","SELECT COUNT(DISTINCT T1.player_api_id) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE strftime('%Y', T2.birthday) < '1986' AND T1.defensive_work_rate = 'high'",0,1
How much higher in percentage is Ariel Borysiuk's overall rating than that of Paulin Puel?,challenging,SELECT (SUM(CASE WHEN t1.player_name = 'Ariel Borysiuk' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,SELECT (100 * ((SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Ariel Borysiuk')) - (SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Paulin Puel'))) / (SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Paulin Puel')))) AS percentage_difference,SELECT (CAST((SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Ariel Borysiuk')) AS REAL) - CAST((SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Paulin Puel')) AS REAL)) / CAST((SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Paulin Puel')) AS REAL) * 100 AS percentage_difference,0,0
What was the average overall rating for Marko Arnautovic from 2007/2/22 to 2016/4/21?,challenging,"SELECT CAST(SUM(t2.overall_rating) AS REAL) / COUNT(t2.id) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE t1.player_name = 'Marko Arnautovic' AND SUBSTR(t2.`date`, 1, 10) BETWEEN '2007-02-22' AND '2016-04-21'",SELECT AVG(overall_rating)  FROM player_attributes  INNER JOIN player ON player_attributes.player_api_id = player.player_api_id  WHERE player.player_name = 'Marko Arnautovic' AND player_attributes.date BETWEEN '2007-02-22' AND '2016-04-21',"SELECT AVG(T1.overall_rating) FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.player_name = 'Marko Arnautovic' AND strftime('%Y-%m-%d', T1.date) BETWEEN '2007-02-22' AND '2016-04-21'",0,1
What percentage is Landon Donovan's overall rating higher than Jordan Bowery on 2013/7/12?,challenging,"SELECT (SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Jordan Bowery' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) LvsJ_percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE SUBSTR(t2.`date`, 1, 10) = '2013-07-12'",SELECT (   (     SELECT overall_rating      FROM player_attributes      JOIN player ON player_attributes.player_api_id = player.player_api_id     WHERE player.player_name = 'Landon Donovan' AND player_attributes.date = '2013-07-12'   ) -   (     SELECT overall_rating      FROM player_attributes      JOIN player ON player_attributes.player_api_id = player.player_api_id     WHERE player.player_name = 'Jordan Bowery' AND player_attributes.date = '2013-07-12'   ) ) / (   (     SELECT overall_rating      FROM player_attributes      JOIN player ON player_attributes.player_api_id = player.player_api_id     WHERE player.player_name = 'Landon Donovan' AND player_attributes.date = '2013-07-12'   ) ) * 100 AS percentage,SELECT (T1.overall_rating - T2.overall_rating) / T1.overall_rating * 100 FROM player_attributes AS T1 INNER JOIN player_attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.date = '2013-07-12' AND T2.date = '2013-07-12' AND T1.player_name = 'Landon Donovan' AND T2.player_name = 'Jordan Bowery',0,0
"What was the final score for the match on September 24, 2008, in the Belgian Jupiler League between the home team and the away team?",challenging,"SELECT t2.home_team_goal, t2.away_team_goal FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Belgium Jupiler League' AND t2.`date` LIKE '2008-09-24%'","SELECT home_team_goal, away_team_goal  FROM match  JOIN league ON match.league_id = league.id  WHERE match.date LIKE '2008-09-24%' AND league.name = 'Belgium Jupiler League'","SELECT home_team_goal, away_team_goal FROM match WHERE date LIKE '2008-09-24%' AND league_id = (SELECT id FROM league WHERE name = 'Belgium Jupiler League')",1,1
"For in-patient age 50 and above, what is their average anti-cardiolipin antibody (IgG) concentration?",challenging,"SELECT AVG(T2.`aCL IgG`) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50 AND T1.Admission = '+'","SELECT AVG(examination.`acl igg`)  FROM examination  INNER JOIN patient ON examination.id = patient.id  WHERE patient.admission = '+' AND (SUBTRACT(year(current_timestamp), year(patient.birthday)) >= 50)","SELECT AVG(T2.`acl igg`) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.admission = '+' AND SUBTRACT(year(current_timestamp), year(T1.Birthday)) >= '50'",0,0
"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",challenging,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1","SELECT MAX(`examination date`), (SUBTRACT(year(`first date`)), year(Birthday)) as Age FROM examination JOIN patient ON examination.id = patient.id JOIN laboratory ON examination.id = laboratory.id WHERE `diagnosis` = 'SJS' LIMIT 1","SELECT MAX(T1.Birthday), T2.`First Date` FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.diagnosis = 'SJS'",0,0
What is the ratio of male to female patients among all those with abnormal uric acid counts?,challenging,SELECT CAST(SUM(CASE WHEN T2.UA <= 8.0 AND T1.SEX = 'M' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.UA <= 6.5 AND T1.SEX = 'F' THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,"SELECT    (SELECT COUNT(*) FROM patient WHERE sex = 'M' AND id IN      (SELECT patient_id FROM examination WHERE ""abnormal uric acid"" = 'Yes')) /    (SELECT COUNT(*) FROM patient WHERE sex = 'F' AND id IN      (SELECT patient_id FROM examination WHERE ""abnormal uric acid"" = 'Yes')) AS ratio",SELECT (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T2.ua > '8.0') / (SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.sex = 'F' AND T2.ua > '6.5'),0,0
How many underage patients were examined during the course of the three-year period from 1990 to 1993?,challenging,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1990' AND '1993' AND STRFTIME('%Y', T2.`Examination Date`) - STRFTIME('%Y', T1.Birthday) < 18",SELECT COUNT(*)  FROM examination  INNER JOIN patient ON examination.id = patient.id  WHERE YEAR(patient.birthday) < 18 AND YEAR(examination.`examination date`) BETWEEN 1990 AND 1993,"SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE strftime('%Y', T2.`examination date`) BETWEEN '1990' AND '1993' AND (2021 - strftime('%Y', T1.birthday)) < 18",0,0
"What is the most common illness that doctors identified among the patients whose lab work was done between 1/1/1985, and 12/31/1995?",challenging,SELECT T2.Diagnosis FROM Examination AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.`Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T2.Diagnosis ORDER BY COUNT(T2.Diagnosis) DESC LIMIT 1,SELECT MAX(COUNT(examination.diagnosis)) as Most_Common_Illness FROM examination WHERE examination.`examination date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY examination.diagnosis,SELECT Diagnosis FROM examination WHERE `examination date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY Diagnosis ORDER BY COUNT(*) DESC LIMIT 1,0,0
"For the patient who was diagnosed SLE on 1997/1/27, what was his/her original diagnose when he/she came to the hospital for the first time?",challenging,SELECT T1.Diagnosis FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.ID = ( SELECT ID FROM Examination WHERE `Examination Date` = '1997-01-27' AND Diagnosis = 'SLE' ) AND T2.`Examination Date` = T1.`First Date`,SELECT patient.diagnosis  FROM patient  JOIN examination ON patient.id = examination.id  WHERE examination.`examination date` = '1997-01-27' AND patient.`first date` = examination.`examination date`,SELECT patient.diagnosis FROM examination INNER JOIN patient ON examination.id = patient.id WHERE examination.`examination date` = '1997-01-27' AND patient.`first date` = '1997-01-27',1,1
"For the patient who was born on 1959/2/18, what is the decrease rate for his/her total cholesterol from November to December in 1981?",challenging,SELECT CAST((SUM(CASE WHEN T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END)) AS REAL) / SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-02-18',"SELECT      SUM(CASE              WHEN strftime('%Y-%m', examination.`examination date`) = '1981-11' THEN examination.`t cho`              ELSE 0          END) -      SUM(CASE              WHEN strftime('%Y-%m', examination.`examination date`) = '1981-12' THEN examination.`t cho`              ELSE 0          END) as 'Decrease Rate' FROM      examination JOIN      patient ON examination.id = patient.id WHERE      patient.birthday = '1959-02-18'",SELECT SUM(T2.`T-CHO`) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.Birthday = '1959-02-18' and T2.Date like '1981-11-%' - SUM(T2.`T-CHO`) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.Birthday = '1959-02-18' and T2.Date like '1981-12-%',0,0
"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",challenging,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),SELECT COUNT(*)  FROM examination  JOIN patient ON examination.id = patient.id  WHERE thrombosis = 2  AND `ana pattern` = 'S'  AND `acl igm` > (SELECT AVG(`acl igm`) * 1.2 FROM examination),SELECT COUNT(T2.id) FROM examination AS T1 INNER JOIN patient AS T2 ON T1.id = T2.id WHERE T1.Thrombosis = 2 AND T1.ANA = 'S' AND T1.`acl igm` > (SELECT AVG(`acl igm`) * 1.2 FROM examination),0,0
What percentage of patients with a proteinuria level within the normal range have a uric acid level below the normal range?,challenging,SELECT CAST(SUM(CASE WHEN UA <= 6.5 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(ID) FROM Laboratory WHERE `U-PRO` > 0 AND `U-PRO` < 30,SELECT      (SELECT COUNT(*) FROM patient      INNER JOIN examination ON patient.id = examination.id      INNER JOIN laboratory ON patient.id = laboratory.id      WHERE `U-PRO` > 0 AND `U-PRO` < 30 AND UA < = 6.5) /      (SELECT COUNT(*) FROM patient      INNER JOIN examination ON patient.id = examination.id      INNER JOIN laboratory ON patient.id = laboratory.id      WHERE `U-PRO` > 0 AND `U-PRO` < 30) * 100 AS percentage,SELECT (SELECT COUNT(*) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.`U-PRO` > 0 AND T2.`U-PRO` < 30 AND T2.UA <= 6.5) / (SELECT COUNT(*) FROM patient AS T3 INNER JOIN laboratory AS T4 ON T3.id = T4.id WHERE T4.`U-PRO` > 0 AND T4.`U-PRO` < 30) * 100,0,0
