,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
10,776,Provide the hero name and race of Charles Chandler.,superhero,simple,"SELECT T1.superhero_name, T2.race FROM superhero AS T1 INNER JOIN race AS T2 ON T1.race_id = T2.id WHERE T1.full_name = 'Charles Chandler'",7,"SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'
SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'
SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'
SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'
SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'
SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'
SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'","SELECT superhero_name, race FROM superhero WHERE full_name = 'Charles Chandler'"
11,1114,What was the average overall rating for Marko Arnautovic from 2007/2/22 to 2016/4/21?,european_football_2,challenging,"SELECT CAST(SUM(t2.overall_rating) AS REAL) / COUNT(t2.id) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE t1.player_name = 'Marko Arnautovic' AND SUBSTR(t2.`date`, 1, 10) BETWEEN '2007-02-22' AND '2016-04-21'",7,"SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007/2/22' AND '2016/4/21'
SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007/2/22' AND '2016/4/21'
SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007-02-22' AND '2016-04-21'
SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007/2/22' AND '2016/4/21'
SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007-02-22' AND '2016-04-21'
SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007-02-22' AND '2016-04-21'
SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007-02-22' AND '2016-04-21'",SELECT AVG(overall_rating) FROM player_attributes WHERE player_fifa_api_id IN (SELECT player_fifa_api_id FROM player WHERE player_name = 'Marko Arnautovic') AND date BETWEEN '2007-02-22' AND '2016-04-21'
12,1403,Indicate the name of the closed event whose cost has exceeded the budget the most.,student_club,moderate,SELECT T2.event_name FROM budget AS T1 INNER JOIN event AS T2 ON T2.event_id = T1.link_to_event WHERE T1.event_status = 'Closed' AND T1.remaining < 0 ORDER BY T1.remaining LIMIT 1,7,"SELECT event_name FROM event JOIN budget ON event.event_id = budget.link_to_event WHERE event_status = 'closed' ORDER BY spent DESC LIMIT 1
SELECT event_name  FROM event  JOIN budget ON event.event_id = budget.link_to_event  WHERE event_status = 'closed'  ORDER BY (amount - spent) ASC  LIMIT 1
SELECT event_name  FROM event  JOIN budget ON event.event_id = budget.link_to_event  WHERE event_status = 'closed'  ORDER BY (amount - spent) ASC  LIMIT 1
SELECT event_name FROM event JOIN budget ON event.event_id = budget.link_to_event WHERE event_status = 'closed' ORDER BY spent DESC LIMIT 1
SELECT event_name  FROM event  JOIN budget ON event.event_id = budget.link_to_event  WHERE event_status = 'closed'  ORDER BY (amount - spent) ASC  LIMIT 1
SELECT event_name FROM event JOIN budget ON event.event_id = budget.link_to_event WHERE event_status = 'closed' ORDER BY spent DESC LIMIT 1
SELECT event_name  FROM event  JOIN budget ON event.event_id = budget.link_to_event  WHERE event_status = 'closed'  ORDER BY (amount - spent) ASC  LIMIT 1",SELECT event_name  FROM event  JOIN budget ON event.event_id = budget.link_to_event  WHERE event_status = 'closed'  ORDER BY (amount - spent) ASC  LIMIT 1
13,733,How many gold-eyed superheroes did Marvel Comics publish?,superhero,moderate,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN colour AS T3 ON T1.eye_colour_id = T3.id WHERE T2.publisher_name = 'Marvel Comics' AND T3.colour = 'Gold',7,"SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')",SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'gold')
14,298,Calculate the percentage of molecules containing carcinogenic compounds that element is hydrogen.,toxicology,moderate,SELECT CAST(COUNT(CASE WHEN T1.element = 'h' AND T2.label = '+' THEN T2.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(T2.molecule_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id,7,"SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label LIKE '%carcinogenic%')) * 1.0 / COUNT(*) * 100 AS percentage FROM atom WHERE element = 'H'
SELECT COUNT(*) * 1.0 / (SELECT COUNT(*) FROM atom WHERE element = 'H') * 100 AS percentage FROM atom WHERE element = 'H' AND molecule_id IN (     SELECT molecule_id     FROM bond     JOIN connected ON bond.bond_id = connected.bond_id     WHERE bond_type = 'carcinogenic' )
SELECT COUNT(*) * 1.0 / (SELECT COUNT(*) FROM atom WHERE element = 'H') * 100 AS percentage FROM atom WHERE element = 'H' AND molecule_id IN (     SELECT molecule_id     FROM bond     JOIN connected ON bond.bond_id = connected.bond_id     WHERE bond_type = 'carcinogenic' )
SELECT COUNT(DISTINCT molecule_id) FILTER (WHERE element = 'H') * 100.0 / COUNT(DISTINCT molecule_id) AS percentage_hydrogen_molecules FROM atom WHERE element = 'H'
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label LIKE '%carcinogenic%')) * 1.0 / COUNT(*) * 100 AS percentage FROM atom WHERE element = 'H'
SELECT COUNT(DISTINCT m.molecule_id) * 100.0 / COUNT(DISTINCT m.molecule_id) AS percentage FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element = 'H'
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label LIKE '%carcinogenic%')) * 1.0 / COUNT(*) * 100 AS percentage FROM atom WHERE element = 'H'",SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label LIKE '%carcinogenic%')) * 1.0 / COUNT(*) * 100 AS percentage FROM atom WHERE element = 'H'
15,268,What are the elements for bond id TR001_10_11?,toxicology,challenging,SELECT T2.element FROM connected AS T1 INNER JOIN atom AS T2 ON T1.atom_id = T2.atom_id WHERE T1.bond_id = 'TR001_10_11',7,"SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'","SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR001_10_11'"
16,1448,Find the name and date of events with expenses for pizza that were more than fifty dollars but less than a hundred dollars.,student_club,challenging,"SELECT T1.event_name, T1.event_date FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T3.expense_description = 'Pizza' AND T3.cost > 50 AND T3.cost < 100",7,"SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100
SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100
SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100
SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100
SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100
SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100
SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100","SELECT event_name, event_date FROM event JOIN budget ON event.event_id = budget.link_to_event JOIN expense ON budget.budget_id = expense.link_to_budget WHERE expense_description = 'pizza' AND cost > 50 AND cost < 100"
17,835,"Among all superheroes in Marvel Comics, identify the percentage of 'good' superheroes.",superhero,challenging,SELECT CAST(COUNT(CASE WHEN T3.alignment = 'Good' THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN alignment AS T3 ON T1.alignment_id = T3.id WHERE T2.publisher_name = 'Marvel Comics',7,"SELECT (COUNT(*) FILTER (WHERE alignment_id = 'good') * 100.0 / COUNT(*)) AS good_percentage FROM superhero
SELECT (COUNT(*) / (SELECT COUNT(*) FROM superhero WHERE alignment_id = 'good') * 100.0) AS percentage_good_superheroes FROM superhero WHERE alignment_id = 'good'
SELECT (COUNT(*) / (SELECT COUNT(*) FROM superhero WHERE alignment_id = 'good') * 100) AS percentage_good_superheroes FROM superhero WHERE alignment_id = 'good'
SELECT (COUNT(*) FILTER (WHERE alignment_id = 'good') * 100.0 / COUNT(*)) AS percentage_good_superheroes FROM superhero
SELECT (COUNT(*) / (SELECT COUNT(*) FROM superhero WHERE alignment_id = 'good')) * 100 AS percentage_good_superheroes FROM superhero WHERE alignment_id = 'good'
SELECT (COUNT(*) FILTER (WHERE alignment_id = 'good') * 100.0 / COUNT(*)) AS good_percentage FROM superhero
SELECT (COUNT(*) / (SELECT COUNT(*) FROM superhero WHERE alignment_id = 'good') * 100) AS percentage_good_superheroes FROM superhero WHERE alignment_id = 'good'",SELECT (COUNT(*) FILTER (WHERE alignment_id = 'good') * 100.0 / COUNT(*)) AS good_percentage FROM superhero
18,773,"Which superhero has the same eyes, hair and skin colour? Indicate the publisher of the superhero.",superhero,challenging,"SELECT T1.superhero_name, T2.publisher_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T1.eye_colour_id = T1.hair_colour_id AND T1.eye_colour_id = T1.skin_colour_id",7,"SELECT s1.superhero_name, p1.publisher_name FROM superhero s1 JOIN publisher p1 ON s1.publisher_id = p1.id WHERE s1.eye_colour_id = (     SELECT eye_colour_id     FROM superhero     WHERE superhero_name != s1.superhero_name     LIMIT 1 ) AND s1.hair_colour_id = (     SELECT hair_colour_id     FROM superhero     WHERE superhero_name != s1.superhero_name     LIMIT 1 ) AND s1.skin_colour_id = (     SELECT skin_colour_id     FROM superhero     WHERE superhero_name != s1.superhero_name     LIMIT 1 )
SELECT s1.superhero_name, s1.publisher_id, s2.publisher_name FROM superhero s1 JOIN publisher s2 ON s1.publisher_id = s2.id WHERE s1.eye_colour_id = s1.hair_colour_id AND s1.hair_colour_id = s1.skin_colour_id
SELECT s1.superhero_name, s1.publisher_id AS publisher, s2.publisher_id AS publisher2 FROM superhero s1 JOIN superhero s2 ON s1.eye_colour_id = s2.eye_colour_id AND s1.hair_colour_id = s2.hair_colour_id AND s1.skin_colour_id = s2.skin_colour_id WHERE s1.id <> s2.id
SELECT s1.superhero_name, s1.publisher_id, s2.publisher_name FROM superhero s1 JOIN publisher s2 ON s1.publisher_id = s2.id WHERE s1.eye_colour_id = (     SELECT eye_colour_id     FROM superhero     WHERE eye_colour_id IS NOT NULL     LIMIT 1 ) AND s1.hair_colour_id = (     SELECT hair_colour_id     FROM superhero     WHERE hair_colour_id IS NOT NULL     LIMIT 1 ) AND s1.skin_colour_id = (     SELECT skin_colour_id     FROM superhero     WHERE skin_colour_id IS NOT NULL     LIMIT 1 )
SELECT s1.superhero_name, s1.publisher_id, s2.publisher_name FROM superhero s1 JOIN publisher s2 ON s1.publisher_id = s2.id WHERE s1.eye_colour_id = s1.hair_colour_id AND s1.hair_colour_id = s1.skin_colour_id
SELECT s1.superhero_name, p1.publisher_name FROM superhero s1 JOIN publisher p1 ON s1.publisher_id = p1.id WHERE s1.eye_colour_id = (     SELECT eye_colour_id     FROM superhero     WHERE superhero_name <> s1.superhero_name     LIMIT 1 ) AND s1.hair_colour_id = (     SELECT hair_colour_id     FROM superhero     WHERE superhero_name <> s1.superhero_name     LIMIT 1 ) AND s1.skin_colour_id = (     SELECT skin_colour_id     FROM superhero     WHERE superhero_name <> s1.superhero_name     LIMIT 1 )
SELECT s1.superhero_name, s1.publisher_id, s2.publisher_name FROM superhero s1 JOIN publisher s2 ON s1.publisher_id = s2.id WHERE s1.eye_colour_id = s1.hair_colour_id AND s1.hair_colour_id = s1.skin_colour_id","SELECT s1.superhero_name, s1.publisher_id, s2.publisher_name FROM superhero s1 JOIN publisher s2 ON s1.publisher_id = s2.id WHERE s1.eye_colour_id = s1.hair_colour_id AND s1.hair_colour_id = s1.skin_colour_id"
19,498,"What's the French name of the set of cards with ""Tendo Ice Bridge"" is in?",card_games,moderate,SELECT T2.translation FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T1.name = 'Tendo Ice Bridge' AND T2.language = 'French' AND T2.translation IS NOT NULL,7,"SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'
SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'
SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'
SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'
SELECT name FROM sets WHERE code = 'FRF'
SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'
SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'",SELECT name FROM set_translations WHERE setcode = 'Tendo Ice Bridge'
20,1195,What is the average blood albumin level for female patients with a PLT greater than 400 who have been diagnosed with SLE?,thrombosis_prediction,moderate,SELECT AVG(T2.ALB) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT > 400 AND T1.Diagnosis = 'SLE' AND T1.SEX = 'F',7,"SELECT AVG(alb) FROM laboratory JOIN patient ON laboratory.id = patient.id WHERE sex = 'female' AND plt > 400 AND diagnosis = 'SLE'
SELECT AVG(alb) FROM laboratory WHERE plt > 400 AND diagnosis = 'SLE' AND sex = 'female'
SELECT AVG(alb) FROM laboratory WHERE plt > 400 AND diagnosis = 'SLE' AND sex = 'female'
SELECT AVG(alb) FROM laboratory WHERE plt > 400 AND diagnosis = 'SLE' AND sex = 'female'
SELECT AVG(alb) FROM laboratory JOIN patient ON laboratory.id = patient.id WHERE sex = 'female' AND plt > 400 AND diagnosis = 'SLE'
SELECT AVG(alb) FROM laboratory JOIN patient ON laboratory.id = patient.id WHERE sex = 'female' AND plt > 400 AND diagnosis = 'SLE'
SELECT AVG(alb) FROM laboratory WHERE plt > 400 AND diagnosis = 'SLE' AND sex = 'female'",SELECT AVG(alb) FROM laboratory WHERE plt > 400 AND diagnosis = 'SLE' AND sex = 'female'
21,942,What is the average fastest lap time in seconds for Lewis Hamilton in all the Formula_1 races?,formula_1,moderate,"SELECT AVG(CAST(SUBSTR(T2.fastestLapTime, 1, INSTR(T2.fastestLapTime, ':') - 1) AS INTEGER) * 60 + CAST(SUBSTR(T2.fastestLapTime, INSTR(T2.fastestLapTime, ':') + 1) AS REAL)) FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverId = T2.driverId WHERE T1.surname = 'Hamilton' AND T1.forename = 'Lewis'",7,"SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1",SELECT AVG(milliseconds) FROM results WHERE driverid IN (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND position = 1
22,0,What is the highest eligible free rate for K-12 students in the schools in Alameda County?,california_schools,simple,SELECT `Free Meal Count (K-12)` / `Enrollment (K-12)` FROM frpm WHERE `County Name` = 'Alameda' ORDER BY (CAST(`Free Meal Count (K-12)` AS REAL) / `Enrollment (K-12)`) DESC LIMIT 1,7,"SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'",SELECT MAX(percent_eligible_free_k_12) FROM schools WHERE county_name = 'Alameda'
23,249,What are the elements of the atoms of TR144_8_19?,toxicology,challenging,SELECT T2.element FROM connected AS T1 INNER JOIN atom AS T2 ON T1.atom_id = T2.atom_id WHERE T1.bond_id = 'TR144_8_19',7,"SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'
SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'","SELECT atom.atom_id, atom.molecule_id, atom.element FROM atom JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR144_8_19'"
24,304,List all carcinogenic molecules and their elements.,toxicology,challenging,"SELECT DISTINCT T2.molecule_id, T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+'",7,"SELECT m.label AS molecule_label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')
SELECT m.label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')
SELECT m.label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')
SELECT m.label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')
SELECT m.label AS molecule_label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')
SELECT m.label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')
SELECT m.label AS molecule_label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'O', 'N', 'P', 'S')","SELECT m.label, a.element FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element IN ('C', 'H', 'N', 'O', 'P', 'S')"
25,509,What is the unique id of the set that has the highest number of cards?,card_games,simple,SELECT id FROM sets ORDER BY baseSetSize DESC LIMIT 1,7,"SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1",SELECT setcode FROM sets ORDER BY (SELECT COUNT(*) FROM cards WHERE sets.code = cards.setcode) DESC LIMIT 1
26,1359,"How many times was the budget in Advertisement for ""Yearly Kickoff"" meeting more than ""October Meeting""?",student_club,challenging,SELECT CAST(SUM(CASE WHEN T2.event_name = 'Yearly Kickoff' THEN T1.amount ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.event_name = 'October Meeting' THEN T1.amount ELSE 0 END) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T1.category = 'Advertisement' AND T2.type = 'Meeting',7,"SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')",SELECT COUNT(*) FROM budget WHERE category = 'Advertisement' AND amount > (SELECT amount FROM budget WHERE event_name = 'October Meeting')
