,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
509,21,How many concerts occurred in 2014 or 2015?,concert_singer,medium,SELECT count(*) FROM concert WHERE YEAR  =  2014 OR YEAR  =  2015,7,"SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)","SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)"
510,947,What are the date and the operating professional's first name of each treatment?,dog_kennels,medium,"SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id",7,"SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id","SELECT date_of_treatment, first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id"
511,983,Find the number of professionals who have not treated any dogs.,dog_kennels,extra,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),7,"SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )
SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )
SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'dog'         )     ) )
SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )
SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )
SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )
SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )",SELECT COUNT(*) FROM professionals WHERE professional_id NOT IN (     SELECT professional_id     FROM treatments     WHERE dog_id IN (         SELECT dog_id         FROM dogs         WHERE breed_code IN (             SELECT breed_code             FROM breeds             WHERE breed_name = 'Dog'         )     ) )
512,922,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.",dog_kennels,extra,"SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2",7,"SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2
SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2
SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2
SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2
SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2
SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2
SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2","SELECT professional_id, last_name, cell_number FROM professionals WHERE state = 'IN' OR (SELECT COUNT(*) FROM treatments WHERE treatments.professional_id = professionals.professional_id) > 2"
513,254,Give the flight numbers of flights arriving in Aberdeen.,flight_2,medium,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",7,"SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
SELECT flightno FROM flights WHERE destairport = 'Aberdeen'",SELECT flightno FROM flights WHERE destairport = 'Aberdeen'
514,319,"Show template ids, version numbers, and template type codes for all templates.",cre_Doc_Template_Mgt,medium,"SELECT template_id ,  version_number ,  template_type_code FROM Templates",7,"SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (     SELECT documents.template_id     FROM documents     WHERE documents.document_id IN (         SELECT paragraphs.document_id         FROM paragraphs         WHERE paragraphs.paragraph_id IN (             SELECT ref_template_types.template_type_code             FROM ref_template_types             WHERE ref_template_types.template_type_code = templates.template_type_code         )     ) )
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (     SELECT documents.template_id     FROM documents     WHERE documents.document_id IN (         SELECT paragraphs.document_id         FROM paragraphs         WHERE paragraphs.paragraph_id IN (             SELECT ref_template_types.template_type_code             FROM ref_template_types             WHERE ref_template_types.template_type_code = templates.template_type_code         )     ) )
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (SELECT ref_template_types.template_type_code FROM ref_template_types) AND templates.version_number IN (SELECT ref_template_types.template_type_description FROM ref_template_types) AND templates.template_type_code IN (SELECT ref_template_types.template_type_code FROM ref_template_types) AND templates.date_effective_from IN (SELECT ref_template_types.template_type_description FROM ref_template_types) AND templates.date_effective_to IN (SELECT ref_template_types.template_type_code FROM ref_template_types) AND templates.template_details IN (SELECT ref_template_types.template_type_description FROM ref_template_types) AND templates.template_id IN (SELECT documents.template_id FROM documents) AND templates.version_number IN (SELECT documents.document_name FROM documents) AND templates.template_type_code IN (SELECT documents.document_description FROM documents) AND templates.date_effective_from IN (SELECT documents.other_details FROM documents) AND templates.date_effective_to IN (SELECT documents.document_id FROM documents) AND templates.template_
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (     SELECT documents.template_id     FROM documents     WHERE documents.document_id IN (         SELECT paragraphs.document_id         FROM paragraphs         WHERE paragraphs.paragraph_id IN (             SELECT paragraphs.paragraph_id             FROM paragraphs             WHERE paragraphs.paragraph_text LIKE '%template_type_code%'         )     ) )
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (     SELECT documents.template_id     FROM documents     WHERE documents.document_id IN (         SELECT paragraphs.document_id         FROM paragraphs         WHERE paragraphs.paragraph_id IN (             SELECT ref_template_types.template_type_code             FROM ref_template_types             WHERE ref_template_types.template_type_code = templates.template_type_code         )     ) )
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_type_code IN (SELECT ref_template_types.template_type_code                                        FROM ref_template_types                                        WHERE ref_template_types.template_type_code = templates.template_type_code)
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (     SELECT documents.template_id     FROM documents     WHERE documents.document_id IN (         SELECT paragraphs.document_id         FROM paragraphs     ) )","SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates WHERE templates.template_id IN (     SELECT documents.template_id     FROM documents     WHERE documents.document_id IN (         SELECT paragraphs.document_id         FROM paragraphs         WHERE paragraphs.paragraph_id IN (             SELECT ref_template_types.template_type_code             FROM ref_template_types             WHERE ref_template_types.template_type_code = templates.template_type_code         )     ) )"
515,952,List pairs of the owner's first name and the dogs's name.,dog_kennels,medium,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",7,"SELECT owners.first_name, dogs.name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name FROM owners INNER JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name FROM owners INNER JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id","SELECT owners.first_name, dogs.name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id"
516,128,What is the average weight and year for each year?,car_1,medium,"SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;",7,"SELECT year, AVG(weight) FROM cars_data GROUP BY year
SELECT year, AVG(weight) FROM cars_data GROUP BY year
SELECT year, AVG(weight) FROM cars_data GROUP BY year
SELECT year, AVG(weight) FROM cars_data GROUP BY year
SELECT year, AVG(weight) FROM cars_data GROUP BY year
SELECT year, AVG(weight) FROM cars_data GROUP BY year
SELECT year, AVG(weight) FROM cars_data GROUP BY year","SELECT year, AVG(weight) FROM cars_data GROUP BY year"
517,38,What are the names of the singers who performed in a concert in 2014?,concert_singer,hard,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,7,"SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014",SELECT singer.name FROM singer JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id JOIN concert ON singer_in_concert.concert_id = concert.concert_id WHERE concert.year = 2014
518,890,Show the names of all of the high schooler Kyle's friends.,network_1,hard,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",7,"SELECT name FROM highschooler WHERE id IN (SELECT friend_id FROM friend WHERE student_id IN (SELECT id FROM highschooler WHERE name = 'Kyle'))
SELECT name FROM highschooler WHERE id IN (     SELECT friend_id     FROM friend     WHERE student_id IN (         SELECT id         FROM highschooler         WHERE name = 'Kyle'     ) )
SELECT name FROM highschooler WHERE id IN (     SELECT friend_id     FROM friend     WHERE student_id IN (         SELECT id         FROM highschooler         WHERE name = 'Kyle'     ) )
SELECT name FROM highschooler WHERE id IN (     SELECT friend_id     FROM friend     WHERE student_id IN (         SELECT id         FROM highschooler         WHERE name = 'Kyle'     ) )
SELECT name FROM highschooler WHERE id IN (SELECT friend_id FROM friend WHERE student_id IN (SELECT id FROM highschooler WHERE name = 'Kyle'))
SELECT name FROM highschooler WHERE id IN (SELECT friend_id FROM friend WHERE student_id IN (SELECT id FROM highschooler WHERE name = 'Kyle'))
SELECT name FROM highschooler WHERE id IN (SELECT friend_id FROM friend WHERE student_id IN (SELECT id FROM highschooler WHERE name = 'Kyle'))",SELECT name FROM highschooler WHERE id IN (SELECT friend_id FROM friend WHERE student_id IN (SELECT id FROM highschooler WHERE name = 'Kyle'))
519,403,Show the name of the teacher for the math course.,course_teach,hard,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",7,"SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher, course_arrange, course WHERE course.course_id = course_arrange.course_id AND course.course = 'math' AND course_arrange.teacher_id = teacher.teacher_id
SELECT teacher.name FROM teacher, course_arrange, course WHERE teacher.teacher_id = course_arrange.teacher_id AND course_arrange.course_id = course.course_id AND course.course = 'math'
SELECT teacher.name FROM teacher, course_arrange, course WHERE course.course_id = course_arrange.course_id AND course.course = 'math' AND course_arrange.teacher_id = teacher.teacher_id
SELECT teacher.name FROM teacher, course_arrange, course WHERE course.course_id = course_arrange.course_id AND course.course = 'math' AND course_arrange.teacher_id = teacher.teacher_id
SELECT teacher.name FROM teacher, course_arrange, course WHERE course.course = 'math' AND course.course_id = course_arrange.course_id AND course_arrange.teacher_id = teacher.teacher_id","SELECT teacher.name FROM teacher, course_arrange, course WHERE course.course_id = course_arrange.course_id AND course.course = 'math' AND course_arrange.teacher_id = teacher.teacher_id"
520,60,What are the students' first names who have both cats and dogs as pets?,pets_1,extra,SELECT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat' INTERSECT SELECT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog',7,"SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     INTERSECT     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'dog'     ) )
SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     ) ) AND stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'dog'     ) )
SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     AND stuid IN (         SELECT stuid         FROM has_pet         WHERE petid IN (             SELECT petid             FROM pets             WHERE pettype = 'dog'         )     ) )
SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     AND stuid IN (         SELECT stuid         FROM has_pet         WHERE petid IN (             SELECT petid             FROM pets             WHERE pettype = 'dog'         )     ) )
SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     INTERSECT     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'dog'     ) )
SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     INTERSECT     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'dog'     ) )
SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     INTERSECT     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'dog'     ) )",SELECT fname FROM student WHERE stuid IN (     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'cat'     )     INTERSECT     SELECT stuid     FROM has_pet     WHERE petid IN (         SELECT petid         FROM pets         WHERE pettype = 'dog'     ) )
521,735,How many different forms of governments are there in Africa?,world_1,easy,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa""",7,"SELECT COUNT(DISTINCT governmentform) FROM country
SELECT COUNT(DISTINCT governmentform) FROM country
SELECT COUNT(DISTINCT governmentform) FROM country
SELECT COUNT(DISTINCT governmentform) FROM country
SELECT COUNT(DISTINCT governmentform) FROM country
SELECT COUNT(DISTINCT governmentform) FROM country
SELECT COUNT(DISTINCT governmentform) FROM country",SELECT COUNT(DISTINCT governmentform) FROM country
522,400,What is the name of each teacher and what course they teach?,course_teach,medium,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID",7,"SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id
SELECT teacher.name, course.course FROM teacher, course, course_arrange WHERE teacher.teacher_id = course_arrange.teacher_id AND course.course_id = course_arrange.course_id
SELECT teacher.name, course.course FROM teacher, course_arrange, course WHERE teacher.teacher_id = course_arrange.teacher_id AND course_arrange.course_id = course.course_id","SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id"
523,353,What are the distinct template type descriptions for the templates ever used by any document?,cre_Doc_Template_Mgt,medium,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,7,"SELECT DISTINCT template_type_description FROM templates JOIN documents ON templates.template_id = documents.template_id JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code
SELECT DISTINCT template_type_description FROM templates JOIN documents ON templates.template_id = documents.template_id JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code
SELECT DISTINCT template_type_description FROM templates WHERE template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs     ) )
SELECT DISTINCT template_type_description FROM templates WHERE template_id IN (     SELECT DISTINCT template_id     FROM documents     WHERE document_id IN (         SELECT DISTINCT document_id         FROM paragraphs     ) )
SELECT DISTINCT template_type_description FROM templates WHERE template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs     ) )
SELECT DISTINCT template_type_description FROM templates WHERE template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs     ) )
SELECT DISTINCT template_type_description FROM templates WHERE template_id IN (     SELECT DISTINCT template_id     FROM documents     WHERE document_id IN (         SELECT DISTINCT document_id         FROM paragraphs     ) )",SELECT DISTINCT template_type_description FROM templates WHERE template_id IN (     SELECT template_id     FROM documents     WHERE document_id IN (         SELECT document_id         FROM paragraphs     ) )
524,765,Give the mean life expectancy of countries in which English is not the official language.,world_1,extra,"SELECT avg(LifeExpectancy) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"")",7,"SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')",SELECT AVG(lifeexpectancy) FROM country WHERE code NOT IN (SELECT countrycode FROM countrylanguage WHERE isofficial = 'T')
525,122,What are the makers and models?,car_1,medium,"SELECT Maker ,  Model FROM MODEL_LIST;",7,"SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker","SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker"
526,507,what are all the addresses including line 1 and line 2?,student_transcripts_tracking,medium,"SELECT line_1 ,  line_2 FROM addresses",7,"SELECT line_1, line_2 FROM addresses
SELECT line_1, line_2 FROM addresses
SELECT line_1, line_2 FROM addresses
SELECT line_1, line_2 FROM addresses
SELECT line_1, line_2 FROM addresses
SELECT line_1, line_2 FROM addresses
SELECT line_1, line_2 FROM addresses","SELECT line_1, line_2 FROM addresses"
527,960,List the last name of the owner owning the youngest dog.,dog_kennels,extra,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),7,"SELECT last_name FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     WHERE date_of_birth = (         SELECT MAX(date_of_birth)         FROM dogs     ) )
SELECT owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.date_of_birth = (     SELECT MAX(date_of_birth)     FROM dogs )
SELECT owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.date_of_birth = (     SELECT MAX(date_of_birth)     FROM dogs )
SELECT last_name FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     WHERE date_of_birth = (         SELECT MAX(date_of_birth)         FROM dogs     ) )
SELECT owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.date_of_birth = (     SELECT MAX(date_of_birth)     FROM dogs )
SELECT owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.date_of_birth = (SELECT MAX(date_of_birth) FROM dogs)
SELECT owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.date_of_birth = (     SELECT MAX(date_of_birth)     FROM dogs )",SELECT owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.date_of_birth = (     SELECT MAX(date_of_birth)     FROM dogs )
