,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
10,459,Find the first name and country code of the player who did the most number of tours.,wta_1,hard,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1",7,"SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1
SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id ORDER BY tour_counts.tours DESC LIMIT 1
SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1
SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1
SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1
SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1
SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1","SELECT players.first_name, players.country_code FROM players JOIN (     SELECT winner_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY winner_id     UNION ALL     SELECT loser_id AS player_id, COUNT(*) AS tours     FROM matches     GROUP BY loser_id ) tour_counts ON players.player_id = tour_counts.player_id GROUP BY tour_counts.player_id ORDER BY SUM(tour_counts.tours) DESC LIMIT 1"
11,770,What is the total number of unique official languages spoken in the countries that are founded before 1930?,world_1,medium,"SELECT count(DISTINCT T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE  IndepYear  <  1930 AND T2.IsOfficial  =  ""T""",7,"SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE indepyear < 1930 AND isofficial = 'T'
SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE isofficial = 'T' AND indepyear < 1930
SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE isofficial = 'T' AND indepyear < 1930
SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE country.indepyear < 1930 AND countrylanguage.isofficial = 'T' 
SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE isofficial = 'T' AND indepyear < 1930
SELECT COUNT(DISTINCT language)  FROM country  JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE indepyear < 1930 AND isofficial = 'T'
SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE indepyear < 1930 AND isofficial = 'T'",SELECT COUNT(DISTINCT language)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE isofficial = 'T' AND indepyear < 1930
12,7,What are the names and release years for all the songs of the youngest singer?,concert_singer,medium,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",7,"SELECT s.name, s.song_release_year  FROM singer AS s  WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)
SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)
SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)
SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)
SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)
SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)
SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)","SELECT s.name, s.song_release_year FROM singer AS s WHERE s.age = (SELECT MIN(age) FROM singer) AND s.singer_id IN (SELECT si.singer_id FROM singer_in_concert AS si)"
13,558,"What is the first, middle, and last name of the earliest school graduate?",student_transcripts_tracking,medium,"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1",7,"SELECT first_name, middle_name, last_name FROM students WHERE date_first_registered = (SELECT MIN(date
SELECT first_name, middle_name, last_name FROM students ORDER BY date_first_registered ASC LIMIT 
SELECT first_name, middle_name, last_name FROM students WHERE date_first_registered = (SELECT MIN(date
SELECT first_name, middle_name, last_name FROM students WHERE date_first_registered = (SELECT MIN(date
SELECT first_name, middle_name, last_name FROM students ORDER BY date_first_registered ASC LIMIT 
SELECT first_name, middle_name, last_name FROM students ORDER BY date_first_registered ASC LIMIT 
SELECT first_name, middle_name, last_name FROM students WHERE date_first_registered = (SELECT MIN(date","SELECT first_name, middle_name, last_name FROM students WHERE date_first_registered = (SELECT MIN(date"
14,586,What are the titles of the cartoons sorted alphabetically?,tvshow,easy,SELECT Title FROM Cartoon ORDER BY title,7,"SELECT title FROM cartoon ORDER BY title ASC
SELECT title FROM cartoon ORDER BY title ASC
SELECT title FROM cartoon ORDER BY title ASC
SELECT title FROM cartoon ORDER BY title ASC
SELECT title FROM cartoon ORDER BY title ASC
SELECT title FROM cartoon ORDER BY title ASC
SELECT title FROM cartoon ORDER BY title ASC",SELECT title FROM cartoon ORDER BY title ASC
15,894,Show ids of all students who do not have any friends.,network_1,hard,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,7,"SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL",SELECT id FROM highschooler  LEFT JOIN friend ON highschooler.id = friend.student_id  WHERE friend.friend_id IS NULL
16,177,What are the id and names of the countries which have more than 3 car makers or produce the 'fiat' model?,car_1,extra,"SELECT T1.countryId ,  T1.CountryName FROM Countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.countryId HAVING count(*)  >  3 UNION SELECT T1.countryId ,  T1.CountryName FROM Countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country JOIN MODEL_LIST AS T3 ON T2.Id  =  T3.Maker WHERE T3.Model  =  'fiat';",7,"SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN (     SELECT maker, COUNT(*) as car_makers_count     FROM car_makers     GROUP BY maker     HAVING COUNT(*) > 3 OR EXISTS (         SELECT 1         FROM model_list AS ml         WHERE ml.maker = car_makers.maker AND ml.model = 'fiat'     ) ) AS subquery ON subquery.maker = cm.maker GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  WHERE ml.model IN (SELECT model FROM model_list GROUP BY maker HAVING COUNT(model) > 3 OR maker = 'fiat')  GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN (     SELECT maker, COUNT(*) as maker_count     FROM car_makers     GROUP BY maker     HAVING COUNT(*) > 3 OR EXISTS (         SELECT 1         FROM model_list AS ml         WHERE ml.maker = car_makers.maker AND ml.model = 'fiat'     ) ) AS subquery ON subquery.maker = cm.maker GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  WHERE ml.model IN (SELECT model FROM model_list GROUP BY maker HAVING COUNT(model) > 3 OR maker = 'fiat')  GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN (     SELECT maker, COUNT(*) as car_makers_count     FROM car_makers     GROUP BY maker     HAVING COUNT(*) > 3 OR EXISTS (         SELECT 1         FROM model_list AS ml         WHERE ml.maker = car_makers.maker AND ml.model = 'fiat'     ) ) AS subquery ON subquery.maker = cm.maker GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN (     SELECT maker, COUNT(*) AS num_makers     FROM car_makers     GROUP BY maker     HAVING num_makers > 3 ) AS m ON cm.maker = m.maker JOIN model_list AS ml ON cm.maker = ml.maker WHERE ml.model = 'fiat' 
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  WHERE ml.model IN (SELECT model FROM model_list GROUP BY maker HAVING COUNT(model) > 3 OR maker IN (SELECT maker FROM model_list WHERE model = 'fiat'))","SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN (     SELECT maker, COUNT(*) as car_makers_count     FROM car_makers     GROUP BY maker     HAVING COUNT(*) > 3 OR EXISTS (         SELECT 1         FROM model_list AS ml         WHERE ml.maker = car_makers.maker AND ml.model = 'fiat'     ) ) AS subquery ON subquery.maker = cm.maker GROUP BY c.countryid, c.countryname"
17,918,Which states have both owners and professionals living there?,dog_kennels,hard,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,7,"SELECT DISTINCT owners.state  FROM owners  INNER JOIN professionals ON owners.state = professionals.state
SELECT DISTINCT owners.state  FROM owners  INNER JOIN professionals ON owners.state = professionals.state
SELECT DISTINCT owners.state  FROM owners  INNER JOIN professionals ON owners.state = professionals.state
SELECT DISTINCT owners.state  FROM owners  INNER JOIN professionals ON owners.state = professionals.state
SELECT DISTINCT o.state  FROM owners o  JOIN professionals p ON o.state = p.state
SELECT DISTINCT owners.state  FROM owners  INNER JOIN professionals ON owners.state = professionals.state
SELECT DISTINCT o.state  FROM owners o JOIN professionals p ON o.state = p.state",SELECT DISTINCT owners.state  FROM owners  INNER JOIN professionals ON owners.state = professionals.state
18,103,Which distinct car models are the produced after 1980?,car_1,hard,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,7,"SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980",SELECT DISTINCT model FROM model_list  JOIN car_names ON model_list.modelid = car_names.makeid  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year > 1980
19,307,How many documents are using the template with type code 'PPT'?,cre_Doc_Template_Mgt,medium,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',7,"SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
SELECT COUNT(*) FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'",SELECT COUNT(documents.document_id)  FROM documents  INNER JOIN templates ON documents.template_id = templates.template_id  WHERE templates.template_type_code = 'PPT'
20,99,Find the name of the makers that produced some cars in the year of 1970?,car_1,extra,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,7,"SELECT car_makers.maker  FROM car_makers  INNER JOIN model_list ON car_makers.id = model_list.maker  INNER JOIN car_names ON model_list.modelid = car_names.model  INNER JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970
SELECT DISTINCT car_makers.maker FROM car_makers INNER JOIN model_list ON car_makers.id = model_list.maker INNER JOIN car_names ON model_list.modelid = car_names.model INNER JOIN cars_data ON car_names.makeid = cars_data.id WHERE cars_data.year = 1970
SELECT DISTINCT car_makers.maker  FROM car_makers  INNER JOIN model_list ON car_makers.id = model_list.maker  INNER JOIN car_names ON model_list.modelid = car_names.model  INNER JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970
SELECT DISTINCT car_makers.maker  FROM car_makers  INNER JOIN model_list ON car_makers.id = model_list.maker  INNER JOIN car_names ON model_list.modelid = car_names.model  INNER JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970
SELECT DISTINCT car_makers.maker  FROM car_makers  JOIN model_list ON car_makers.id = model_list.maker  JOIN car_names ON model_list.modelid = car_names.model  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970
SELECT DISTINCT car_makers.maker  FROM car_makers  JOIN model_list ON car_makers.id = model_list.maker  JOIN car_names ON model_list.modelid = car_names.model  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970
SELECT car_makers.maker  FROM car_makers  INNER JOIN model_list ON car_makers.id = model_list.maker  INNER JOIN car_names ON model_list.modelid = car_names.model  INNER JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970",SELECT car_makers.maker  FROM car_makers  INNER JOIN model_list ON car_makers.id = model_list.maker  INNER JOIN car_names ON model_list.modelid = car_names.model  INNER JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.year = 1970
21,265,Which cities do more than one employee under age 30 come from?,employee_hire_evaluation,medium,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,7,"SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1
SELECT city  FROM employee  WHERE age < 30  GROUP BY city  HAVING COUNT(employee_id) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1
SELECT city  FROM employee  WHERE age < 30  GROUP BY city  HAVING COUNT(employee_id) > 1
SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1",SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1
22,335,What the smallest version number and its template type code?,cre_Doc_Template_Mgt,medium,"SELECT min(Version_Number) ,  template_type_code FROM Templates",7,"SELECT MIN(version_number), template_type_code  FROM templates  JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code
SELECT MIN(version_number), template_type_code  FROM templates  INNER JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code
SELECT MIN(version_number), template_type_code  FROM templates  INNER JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code
SELECT MIN(version_number), template_type_code  FROM templates  JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code
SELECT MIN(version_number), template_type_code  FROM templates  JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code
SELECT MIN(version_number), template_type_code  FROM templates  JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code
SELECT MIN(version_number), template_type_code  FROM templates  JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code","SELECT MIN(version_number), template_type_code  FROM templates  JOIN ref_template_types  ON templates.template_type_code = ref_template_types.template_type_code"
23,263,What is the number of employees from each city?,employee_hire_evaluation,medium,"SELECT count(*) ,  city FROM employee GROUP BY city",7,"SELECT city, COUNT(employee_id) FROM employee GROUP BY city
SELECT city, COUNT(employee_id) as Number_of_Employees FROM employee GROUP BY city
SELECT city, COUNT(employee_id) as Number_of_Employees FROM employee GROUP BY city
SELECT city, COUNT(employee_id) as Number_of_Employees FROM employee GROUP BY city
SELECT city, COUNT(employee_id) as Number_of_Employees FROM employee GROUP BY city
SELECT city, COUNT(employee_id) as Number_of_Employees FROM employee GROUP BY city
SELECT city, COUNT(employee_id) FROM employee GROUP BY city","SELECT city, COUNT(employee_id) as Number_of_Employees FROM employee GROUP BY city"
24,115,How many car models are produced in the usa?,car_1,hard,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,7,"SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'
SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'
SELECT COUNT(DISTINCT model)  FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  JOIN countries ON car_makers.country = countries.countryid  WHERE countries.countryname = 'USA'
SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'
SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'
SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'
SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'",SELECT COUNT(DISTINCT model)  FROM car_names  INNER JOIN countries ON car_names.makeid = countries.countryid  WHERE countries.countryname = 'USA'
25,332,Return the type code of the template type that the most templates belong to.,cre_Doc_Template_Mgt,hard,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,7,"SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1",SELECT templates.template_type_code  FROM templates  GROUP BY templates.template_type_code  ORDER BY COUNT(templates.template_type_code) DESC  LIMIT 1
26,180,What country is Jetblue Airways affiliated with?,flight_2,easy,"SELECT Country FROM AIRLINES WHERE Airline  =  ""JetBlue Airways""",7,"SELECT country FROM airlines WHERE airline = 'Jetblue Airways'
SELECT country FROM airlines WHERE airline = ""Jetblue Airways""
SELECT country FROM airlines WHERE airline = 'Jetblue Airways'
SELECT country FROM airlines WHERE airline = 'Jetblue Airways'
SELECT country FROM airlines WHERE airline = 'Jetblue Airways'
SELECT country FROM airlines WHERE airline = 'Jetblue Airways'
SELECT country FROM airlines WHERE airline = 'Jetblue Airways'",SELECT country FROM airlines WHERE airline = 'Jetblue Airways'
27,108,What is the name of the country with the most car makers?,car_1,extra,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,7,"SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1","SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1"
28,286,Which shops run with no employees? Find the shop names,employee_hire_evaluation,hard,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),7,"SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL",SELECT shop.name  FROM shop  LEFT JOIN hiring ON shop.shop_id = hiring.shop_id  WHERE hiring.employee_id IS NULL
