Question,difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
What is the highest anti-nucleus antibody concentration level of a patient with a normal creatinine level?,moderate,SELECT T2.ANA FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID INNER JOIN Laboratory AS T3 ON T1.ID = T3.ID WHERE T3.CRE < 1.5 ORDER BY T2.ANA DESC LIMIT 1,SELECT MAX(ANA) AS highest_ana FROM examination WHERE id IN (     SELECT id     FROM patient     WHERE CRE < 1.5 ),NULL,0,0
Please list the patient's ID whose creatinine level is normal and whose anti Cardiolipin antibody concentration level is the highest.,moderate,SELECT T2.ID FROM Laboratory AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.CRE < 1.5 ORDER BY T2.`aCL IgA` DESC LIMIT 1,SELECT p.id FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.cre < 1.5 AND l.aCL_IgA = (SELECT MAX(aCL_IgA) FROM laboratory),SELECT T1.id FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T2.cre < 1.5 AND T2.aCL_IgA = (SELECT MAX(aCL_IgA) FROM laboratory),0,0
"Among the patients whose total bilirubin is over the normal range, how many of them have a peripheral pattern observed in the sheet of ANA examination?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.`T-BIL` >= 2 AND T3.`ANA Pattern` LIKE '%P%',"SELECT COUNT(DISTINCT p.id) AS num_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.""T-BIL"" >= 2.0 AND e.""ANA Pattern"" LIKE '%P%'",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.`T-BIL` >= 2.0 AND T2.`ANA Pattern` LIKE '%P%',0,0
What is the anti-nucleus antibody concentration of the patient whose total bilirubin is the highest in the normal range?,moderate,SELECT T3.ANA FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.`T-BIL` < 2.0 ORDER BY T2.`T-BIL` DESC LIMIT 1,"SELECT p.id, l.ana FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.t_bil < 2.0 ORDER BY l.t_bil DESC LIMIT 1",NULL,0,0
"For the patients whose total cholesterol is higher than normal, how many of them have a negative measure of degree of coagulation?",moderate,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.`T-CHO` >= 250 AND T3.KCT = '-',"SELECT COUNT(*) AS num_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.""T-CHO"" >= 250 AND e.kct = '-'",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.T_CHO >= 250 AND T2.KCT = '-',0,0
"Among the patients whose total cholesterol is within the normal range, how many of them have a P pattern observed in the sheet of ANA examination?",moderate,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T3.`ANA Pattern` = 'P' AND T2.`T-CHO` < 250,"SELECT COUNT(DISTINCT p.id) AS patient_count FROM patient p JOIN examination e ON p.id = e.id WHERE e.""T-CHO"" < 250 AND e.""ANA Pattern"" = 'P'",SELECT COUNT(DISTINCT T1.id) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.`T-CHO` < 250 AND T2.`ANA Pattern` = 'P',0,0
"Among the patients with the normal level of triglyceride, how many of them have other symptoms observed?",simple,SELECT COUNT(T1.ID) FROM Examination AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.TG < 200 AND T1.Symptoms IS NOT NULL,SELECT COUNT(*) AS num_patients_with_symptoms FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.tg < 200 AND patient.symptoms IS NOT NULL,NULL,0,0
What is the disease name of the patient who has the highest level of triglyceride within the normal range?,moderate,SELECT T1.Diagnosis FROM Examination AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.TG < 200 ORDER BY T2.TG DESC LIMIT 1,SELECT p.diagnosis FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.tg < 200 ORDER BY l.tg DESC LIMIT 1,NULL,0,0
Please list the IDs of the patients with no thrombosis and an abnormal level of creatinine phosphokinase.,simple,SELECT DISTINCT T1.ID FROM Laboratory AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T2.Thrombosis = 0 AND T1.CPK < 250,SELECT p.id FROM patient p JOIN examination e ON p.id = e.id WHERE e.thrombosis = 0 AND e.cpk < 250,SELECT T1.id FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T2.thrombosis = 0 AND T2.cpk < 250,0,0
"For the patients with a normal range of creatinine phosphokinase, how many of them have a positive measure of degree of coagulation?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.CPK < 250 AND (T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'),SELECT COUNT(*)  FROM patient  WHERE id IN (     SELECT DISTINCT patient_id      FROM examination      WHERE kct = '+' OR rvvt = '+' OR lac = '+' ) AND id IN (     SELECT id      FROM examination      WHERE cpk < 250 ),SELECT COUNT(*) FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.diagnosis = 'normal range of creatinine phosphokinase' AND (T2.KCT = '+' OR T2.RVVT = '+' OR T2.LAC = '+'),0,0
When is the birthday of the oldest patient whose blood glucose is abnormal?,simple,SELECT T1.Birthday FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GLU > 180 ORDER BY T1.Birthday ASC LIMIT 1,SELECT MIN(birthday) AS oldest_birthday FROM patient WHERE glu > 180,SELECT MIN(T2.Birthday) FROM patient AS T2 WHERE T2.GLU > 180,0,0
"Among the patients with a normal blood glucose, how many of them don't have thrombosis?",moderate,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.GLU < 180 AND T3.Thrombosis = 0,SELECT COUNT(*)  FROM patient  WHERE diagnosis = (SELECT id FROM examination WHERE glu < 180)  AND thrombosis = 0,SELECT COUNT(*) FROM patient WHERE GLU < 180 AND Thrombosis = 0,0,0
How many patients accepted to the hospital have a normal level of white blood cells?,moderate,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.WBC BETWEEN 3.5 AND 9 AND T1.Admission = '+',SELECT COUNT(*) AS normal_wbc_patients FROM patient WHERE admission = '+' AND wbc BETWEEN 3.5 AND 9.0,NULL,0,0
How many patients diagnosed with SLE have a normal white blood cell level?,simple,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Diagnosis = 'SLE' AND T2.WBC BETWEEN 3.5 AND 9,SELECT COUNT(*)  FROM patient p JOIN examination e ON p.id = e.id WHERE p.diagnosis = 'SLE' AND e.wbc BETWEEN 3.5 AND 9.0,NULL,0,0
Please list the patient's ID if he or she has an abnormal level of red blood cell and is followed at the outpatient clinic.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE (T2.RBC <= 3.5 OR T2.RBC >= 6) AND T1.Admission = '-',SELECT p.id FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.rbc < 3.5 OR l.rbc > 6.0 AND p.admission = '-',SELECT T1.id FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id WHERE T1.admission = '-' AND (T2.rbc <= 3.5 OR T2.rbc >= 6.0),0,0
"Among the patients who have a normal platelet level, how many of them have other symptoms observed?",moderate,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT > 100 AND T2.PLT < 400 AND T1.Diagnosis IS NOT NULL,SELECT COUNT(*) AS patients_with_other_symptoms FROM patient WHERE id IN (     SELECT patient_id     FROM examination     WHERE PLT > 100 AND PLT < 400 ) AND diagnosis IS NOT NULL,SELECT COUNT(*) FROM patient WHERE Diagnosis IS NOT NULL AND PLT > 100 AND PLT < 400,0,0
Please list a patient's platelet level if it is within the normal range and if he or she is diagnosed with MCTD.,moderate,SELECT T2.PLT FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Diagnosis = 'MCTD' AND T2.PLT BETWEEN 100 AND 400,SELECT l.plt FROM laboratory l JOIN patient p ON l.id = p.id WHERE l.plt > 100 AND l.plt < 400 AND p.diagnosis = 'MCTD',SELECT T3.plt FROM patient AS T1 INNER JOIN examination AS T2 ON T1.id = T2.id INNER JOIN laboratory AS T3 ON T2.id = T3.id WHERE T1.diagnosis = 'MCTD' AND T3.plt BETWEEN 100 AND 400,1,0
"For the male patients that have a normal prothrombin time, what is their average prothrombin time?",simple,SELECT AVG(T2.PT) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PT < 14 AND T1.SEX = 'M',SELECT AVG(pt) AS average_pt FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'M' AND l.pt < 14,SELECT AVG(T2.PT) FROM patient AS T1 INNER JOIN laboratory AS T2 ON T1.id = T2.id WHERE T1.sex = 'M' AND T2.PT < 14,1,1
How many patients with severe thrombosis have a normal prothrombin time?,moderate,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.PT < 14 AND T3.Thrombosis < 3 AND T3.Thrombosis > 0,"SELECT COUNT(*) AS num_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.thrombosis IN (2, 1) AND e.pt < 14",NULL,0,0
What's Angela Sanders's major?,simple,SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Angela' AND T1.last_name = 'Sanders',SELECT m.link_to_major FROM member m WHERE m.first_name = 'Angela' AND m.last_name = 'Sanders',SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Angela' AND T1.last_name = 'Sanders',0,1
How many students in the Student_Club are from the College of Engineering?,simple,SELECT COUNT(T1.member_id) FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.college = 'College of Engineering',SELECT COUNT(*) FROM member WHERE position = 'student' AND link_to_major IN (SELECT major_id FROM major WHERE department = 'Engineering' AND college = 'College'),SELECT COUNT(DISTINCT T1.member_id) FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.department = 'Engineering' AND T2.college = 'College',0,0
Please list the full names of the students in the Student_Club that come from the Art and Design Department.,simple,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.department = 'Art and Design Department'","SELECT first_name, last_name FROM member JOIN major ON member.link_to_major = major.major_id WHERE major.department = 'Art and Design'","SELECT CONCAT(T2.first_name, ' ', T2.last_name) AS full_name FROM member AS T1 INNER JOIN member AS T2 ON T1.member_id = T2.link_to_major INNER JOIN major AS T3 ON T2.link_to_major = T3.major_id WHERE T3.department = 'Art and Design' AND T3.major_name = 'Student_Club'",0,0
"How many students of the Student_Club have attended the event ""Women's Soccer""?",simple,SELECT COUNT(T1.event_id) FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event WHERE T1.event_name = 'Women''s Soccer',SELECT COUNT(DISTINCT m.member_id) AS number_of_students FROM member m JOIN attendance a ON m.member_id = a.link_to_member JOIN event e ON a.link_to_event = e.event_id WHERE e.event_name = 'Women\'s Soccer' AND m.position = 'Student',SELECT COUNT(DISTINCT T2.member_id) FROM attendance AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN event AS T3 ON T1.link_to_event = T3.event_id WHERE T3.event_name = 'Women''s Soccer' AND T2.position = 'Student_Club',0,0
"Please list the phone numbers of the students from the Student_Club that has attended the event ""Women's Soccer"".",moderate,SELECT T3.phone FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T1.event_name = 'Women''s Soccer',SELECT m.phone FROM member m JOIN attendance a ON m.member_id = a.link_to_member JOIN event e ON a.link_to_event = e.event_id WHERE e.event_name = 'Women\'s Soccer',SELECT DISTINCT T2.phone FROM attendance AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN event AS T3 ON T1.link_to_event = T3.event_id WHERE T3.event_name = 'Women''s Soccer' AND T2.position = 'Student_Club',0,0
"Among the students from the Student_Club who attended the event ""Women's Soccer"", how many of them want a T-shirt that's in medium size?",moderate,SELECT COUNT(T1.event_id) FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T1.event_name = 'Women''s Soccer' AND T3.t_shirt_size = 'Medium',SELECT COUNT(*) AS medium_shirt_count FROM member m JOIN attendance a ON m.member_id = a.link_to_member WHERE m.position = 'Student_Club' AND a.link_to_event IN (     SELECT event_id     FROM event     WHERE event_name = 'Women\'s Soccer' ) AND m.t_shirt_size = 'Medium',SELECT COUNT(DISTINCT T1.member_id) FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member INNER JOIN event AS T3 ON T2.link_to_event = T3.event_id WHERE T3.event_name = 'Women''s Soccer' AND T1.t_shirt_size = 'Medium',0,1
What is the event that has the highest attendance of the students from the Student_Club?,simple,SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event GROUP BY T1.event_name ORDER BY COUNT(T2.link_to_event) DESC LIMIT 1,SELECT e.event_name FROM event e JOIN attendance a ON e.event_id = a.link_to_event JOIN member m ON a.link_to_member = m.member_id JOIN major mj ON m.link_to_major = mj.major_id WHERE mj.major_name = 'Student_Club' GROUP BY e.event_id ORDER BY COUNT(a.link_to_event) DESC LIMIT 1,"SELECT T1.event_name, T1.event_date, T1.location, T1.status FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T3.position = 'Student_Club' GROUP BY T1.event_id ORDER BY COUNT(T2.link_to_event) DESC LIMIT 1",0,0
Which college is the vice president of the Student_Club from?,simple,SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.position LIKE 'vice president',SELECT college FROM major JOIN member ON member.link_to_major = major.major_id WHERE position = 'Vice President' AND major_name = 'Student_Club',SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.position = 'Vice President' AND T2.major_name = 'Student_Club',0,0
Please list the event names of all the events attended by Maya Mclean.,simple,SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T3.first_name = 'Maya' AND T3.last_name = 'Mclean',SELECT e.event_name FROM event e JOIN attendance a ON e.event_id = a.link_to_event JOIN member m ON a.link_to_member = m.member_id WHERE m.first_name = 'Maya' AND m.last_name = 'Mclean',SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T3.first_name = 'Maya' AND T3.last_name = 'Mclean',1,1
How many events of the Student_Club did Sacha Harrison attend in 2019?,moderate,"SELECT COUNT(T1.event_id) FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T3.first_name = 'Sacha' AND T3.last_name = 'Harrison' AND SUBSTR(T1.event_date, 1, 4) = '2019'",SELECT COUNT(DISTINCT e.event_id) AS num_events FROM event e JOIN attendance a ON e.event_id = a.link_to_event JOIN member m ON a.link_to_member = m.member_id WHERE m.first_name = 'Sacha' AND m.last_name = 'Harrison' AND YEAR(e.event_date) = 2019,SELECT COUNT(DISTINCT T1.event_id) FROM attendance AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id INNER JOIN member AS T3 ON T1.link_to_member = T3.member_id WHERE T3.first_name = 'Sacha' AND T3.last_name = 'Harrison' AND YEAR(T2.event_date) = 2019 AND T2.type = 'Student_Club',0,0
"Among the events attended by more than 10 members of the Student_Club, how many of them are meetings?",moderate,SELECT T1.event_name FROM event AS T1  INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event GROUP BY T1.event_id  HAVING COUNT(T2.link_to_event) > 10 EXCEPT SELECT T1.event_name  FROM event AS T1  WHERE T1.type = 'Meeting',SELECT COUNT(*) AS meeting_count FROM event WHERE event_id IN (     SELECT link_to_event     FROM attendance     GROUP BY link_to_event     HAVING COUNT(link_to_member) > 10 ) AND type = 'Meeting',NULL,0,0
List all the names of events that had an attendance of over 20 students but were not fundraisers.,moderate,SELECT T1.event_name FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event GROUP BY T1.event_id HAVING COUNT(T2.link_to_event) > 20 EXCEPT SELECT T1.event_name FROM event AS T1  WHERE T1.type = 'Fundraiser',SELECT e.event_name FROM event e JOIN attendance a ON e.event_id = a.link_to_event WHERE COUNT(a.link_to_event) > 20 AND e.type != 'fundraiser',NULL,0,0
What is the average attendance of meetings in 2020?,moderate,"SELECT CAST(COUNT(T2.link_to_event) AS REAL) / COUNT(DISTINCT T2.link_to_event) FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event WHERE SUBSTR(T1.event_date, 1, 4) = '2020' AND T1.type = 'Meeting'",SELECT AVG(attendance_count) AS average_attendance FROM (     SELECT COUNT(e.event_id) AS attendance_count     FROM event e     JOIN attendance a ON e.event_id = a.link_to_event     WHERE e.type = 'Meeting' AND YEAR(e.event_date) = 2020     GROUP BY e.event_id ) AS attendance_per_event,NULL,0,0
What is the most expensive item that was spent in support of club events?,simple,SELECT expense_description FROM expense ORDER BY cost DESC LIMIT 1,SELECT MAX(cost) AS most_expensive_item FROM expense WHERE expense_description LIKE '%club events%',NULL,0,0
"How many members of the Student_Club have majored Environmental Engineering?
",simple,SELECT COUNT(T1.member_id) FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.major_name = 'Environmental Engineering',SELECT COUNT(*) AS num_members_environmental_engineering FROM member WHERE link_to_major IN (     SELECT major_id     FROM major     WHERE major_name = 'Environmental Engineering' ),NULL,1,0
"List the full name of all the members of the Student_Club who attended the ""Laugh Out Loud"" event.",moderate,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member INNER JOIN event AS T3 ON T2.link_to_event = T3.event_id WHERE T3.event_name = 'Laugh Out Loud'","SELECT m.first_name, m.last_name FROM member m JOIN attendance a ON m.member_id = a.link_to_member JOIN event e ON a.link_to_event = e.event_id WHERE e.event_name = 'Laugh Out Loud'","SELECT DISTINCT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member INNER JOIN event AS T3 ON T2.link_to_event = T3.event_id WHERE T3.event_name = 'Laugh Out Loud' AND T1.link_to_major IN (SELECT major_id FROM major WHERE major_name = 'Student_Club')",1,0
"List the last name of all the students who majored Law and Constitutional Studies. 
",simple,SELECT T1.last_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.major_name = 'Law and Constitutional Studies',SELECT last_name FROM member WHERE link_to_major IN (     SELECT major_id     FROM major     WHERE major_name = 'Law and Constitutional Studies' ),NULL,1,0
What county did Sherri Ramsey grew up?,simple,SELECT T2.county FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Sherri' AND T1.last_name = 'Ramsey',SELECT county FROM zip_code WHERE city = 'Cook' AND state = 'IL',SELECT T2.county FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Sherri' AND T1.last_name = 'Ramsey',0,1
What college offers the major that Tyler Hewitt took?,simple,SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Tyler' AND T1.last_name = 'Hewitt',SELECT college FROM major JOIN member ON major.major_id = member.link_to_major WHERE first_name = 'Tyler' AND last_name = 'Hewitt',SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Tyler' AND T1.last_name = 'Hewitt',1,1
What is the amount of the funds that the Vice President received?,simple,SELECT T2.amount FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T1.position = 'Vice President',SELECT SUM(i.amount) AS total_funds_received FROM income i JOIN member m ON i.link_to_member = m.member_id WHERE m.position = 'Vice President',NULL,1,0
How much did the Student_Club members spend on food in September Meeting?,moderate,"SELECT T2.spent FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T1.event_name = 'September Meeting' AND T2.category = 'Food' AND SUBSTR(T1.event_date, 6, 2) = '09'",SELECT SUM(e.cost) AS total_spent FROM expense e JOIN budget b ON e.link_to_budget = b.budget_id WHERE b.link_to_event IN (     SELECT event_id     FROM event     WHERE event_name = 'September Meeting' ) AND e.expense_description = 'Food',NULL,0,0
What city and state did the President of the Student_Club grow up?,simple,"SELECT T2.city, T2.state FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.position = 'President'","SELECT z.city, z.state FROM member m JOIN zip_code z ON m.zip = z.zip_code WHERE m.position = 'President' AND m.link_to_major IN (   SELECT major_id   FROM major   WHERE major_name = 'Student_Club' )","SELECT T2.city, T2.state FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.position = 'President' AND T1.link_to_major IN (SELECT major_id FROM major WHERE major_name = 'Student_Club')",0,0
List the full name of the Student_Club members that grew up in Illinois state.,simple,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T2.state = 'Illinois'",SELECT first_name || ' ' || last_name AS full_name FROM member WHERE zip IN (     SELECT zip_code     FROM zip_code     WHERE state = 'IL' ),"SELECT CONCAT(T2.first_name, ' ', T2.last_name) AS FullName FROM member AS T1 INNER JOIN zip_code AS T3 ON T1.zip = T3.zip_code WHERE T3.state = 'IL' AND T1.position = 'Student_Club'",0,0
How much did the Student_Club members spend on advertisement in September Meeting?,moderate,"SELECT T2.spent FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T1.event_name = 'September Meeting' AND T2.category = 'Advertisement' AND SUBSTR(T1.event_date, 6, 2) = '09'",SELECT SUM(e.cost) AS total_spent FROM expense e JOIN budget b ON e.link_to_budget = b.budget_id WHERE b.category = 'Advertisement' AND b.link_to_event IN (     SELECT event_id     FROM event     WHERE event_name = 'September Meeting' ),NULL,1,0
What department offers the major that Pierce and Guidi took?,simple,SELECT T2.department FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.last_name = 'Pierce' OR T1.last_name = 'Guidi',"SELECT department FROM major WHERE major_name IN ('Pierce', 'Guidi')",SELECT T2.department FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Pierce' AND T1.last_name = 'Guidi',0,0
"What is the total budgeted amount for all category in ""October Speaker"" event?",simple,SELECT SUM(T2.amount) FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T1.event_name = 'October Speaker',SELECT SUM(b.amount) AS total_budgeted_amount FROM budget b JOIN event e ON b.link_to_event = e.event_id WHERE e.event_name = 'October Speaker',NULL,1,0
"Was each expense in October Meeting on October 8, 2019 approved?",moderate,SELECT T3.approved FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T1.event_name = 'October Meeting' AND T1.event_date LIKE '2019-10-08%',"SELECT e.expense_id, e.expense_description, e.expense_date, e.cost, e.approved, e.link_to_member, e.link_to_budget FROM expense e JOIN event ev ON e.link_to_event = ev.event_id WHERE ev.event_name = 'October Meeting' AND ev.event_date = '2019-10-08'","SELECT T1.expense_description, T1.approved FROM expense AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T2.event_name = 'October Meeting' AND T2.event_date = '2019-10-08'",0,0
Calculate the total average cost that Elijah Allen spent in the events on September and October.,challenging,"SELECT AVG(T2.cost) FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.last_name = 'Allen' AND T1.first_name = 'Elijah' AND (SUBSTR(T2.expense_date, 6, 2) = '09' OR SUBSTR(T2.expense_date, 6, 2) = '10')","SELECT AVG(e.cost) AS average_cost FROM expense e JOIN member m ON e.link_to_member = m.member_id WHERE m.first_name = 'Elijah' AND m.last_name = 'Allen' AND EXTRACT(MONTH FROM e.expense_date) IN (9, 10)","SELECT AVG(T3.cost) FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN event AS T3 ON T1.link_to_event = T3.event_id WHERE T2.first_name = 'Elijah' AND T2.last_name = 'Allen' AND strftime('%m', T1.expense_date) IN ('09', '10')",0,0
Calculate the difference of the total amount spent in all events by the Student_Club in year 2019 and 2020.,moderate,"SELECT SUM(CASE WHEN SUBSTR(T1.event_date, 1, 4) = '2019' THEN T2.spent ELSE 0 END) - SUM(CASE WHEN SUBSTR(T1.event_date, 1, 4) = '2020' THEN T2.spent ELSE 0 END) AS num FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event",SELECT      (SELECT SUM(spent) FROM budget WHERE YEAR(event_date) = 2019) -      (SELECT SUM(spent) FROM budget WHERE YEAR(event_date) = 2020) AS difference_in_spent FROM      event LIMIT 1,NULL,0,0
"Give the location for ""Spring Budget Review"".",simple,SELECT location FROM event WHERE event_name = 'Spring Budget Review',SELECT location  FROM event  WHERE event_name = 'Spring Budget Review',SELECT T1.location FROM event AS T1 WHERE T1.event_name = 'Spring Budget Review',1,1
"What was the cost for the ""Posters"" on 2019/9/4?",simple,SELECT cost FROM expense WHERE expense_description = 'Posters' AND expense_date = '2019-09-04',SELECT e.cost FROM event e JOIN expense ex ON e.event_id = ex.link_to_event WHERE e.event_name = 'Posters' AND e.event_date = '2019-09-04',SELECT T2.cost FROM event AS T1 INNER JOIN expense AS T2 ON T1.event_id = T2.link_to_event WHERE T1.event_name = 'Posters' AND T1.event_date = '2019-09-04',0,0
